,Date,Close,Open,High,Low,Volume,Change,adx,macd,rsi,%k
14,2014-01-24 00:00:00+07:00,1503.404541015625,1503.404541015625,1520.4113797148968,1489.7990700562077,85992300,-0.0067413316317564,100.0,9.982924690335949,60.17632222097056,73.17081834869423
15,2014-01-27 00:00:00+07:00,1462.5877685546875,1462.5877685546875,1479.5946030727653,1428.574099518532,79202500,-0.0271495604458955,100.0,6.512097833205644,45.823801945791864,43.902263592111645
16,2014-01-28 00:00:00+07:00,1462.5877685546875,1462.5877685546875,1472.7918692655342,1438.7782002293786,63022000,0.0,100.0,3.7842939136837686,45.823801945791864,42.499820818348795
17,2014-01-29 00:00:00+07:00,1517.0098876953125,1472.7921106997092,1534.0167250013135,1472.7921106997092,98500700,0.0372094723548825,73.72403852842945,5.080087412370403,60.42109820033057,81.5789467269276
18,2014-01-30 00:00:00+07:00,1547.6221923828125,1493.20031309023,1547.6221923828125,1486.397578178657,137604700,0.0201793705735215,57.74473641866218,7.977869777499336,65.97466026986355,100.0
19,2014-02-03 00:00:00+07:00,1510.2071533203125,1530.6153580949117,1540.8194604822108,1510.2071533203125,59464200,-0.0241758222689308,47.14039641055197,7.676181434384716,55.68939995272749,68.5714922748451
20,2014-02-04 00:00:00+07:00,1493.2000732421875,1493.2000732421875,1517.009641608236,1476.19323869501,84787100,-0.0112614220113668,42.246731011250354,6.2259103127071285,51.74083069857733,54.28560186792044
21,2014-02-05 00:00:00+07:00,1520.4110107421875,1527.2137445710114,1527.2137445710114,1513.6082769133632,51822100,0.0182232361139098,37.2672352312432,6.854119426559919,56.99479022741246,77.14269839530583
22,2014-02-06 00:00:00+07:00,1568.030517578125,1530.6154726901436,1571.4318852952142,1520.411369538876,156438800,0.0313201538922636,34.12930690730884,10.495241235866843,64.31633058069049,97.61905331333757
23,2014-02-07 00:00:00+07:00,1561.2275390625,1564.62890625,1571.431640625,1554.4248046875,89293100,-0.0043385498173418,31.639407178174654,12.731658677837686,62.674710647039625,92.85698978376593
24,2014-02-10 00:00:00+07:00,1561.2275390625,1571.431640625,1578.234375,1561.2275390625,81759000,0.0,30.083371749413672,14.321075232662224,62.674710647039625,88.63637268955455
25,2014-02-11 00:00:00+07:00,1547.6221923828125,1547.6221923828125,1557.8262947501717,1537.4180900154531,103091300,-0.0087145187612162,26.791633074776676,14.435203793666687,59.17167085308939,79.54555240613726
26,2014-02-12 00:00:00+07:00,1557.8262939453125,1551.0235590372545,1561.2276613993415,1537.4180892211382,132252200,0.0065934060733447,24.281882390599137,15.07873603362782,60.9352215240724,86.36372879240453
27,2014-02-13 00:00:00+07:00,1540.8193359375,1557.826171875,1557.826171875,1540.8193359375,97344200,-0.0109171080716201,22.155728774490356,14.188691648919303,56.55089989812409,75.00001991702001
28,2014-02-14 00:00:00+07:00,1530.615478515625,1540.8195817057292,1547.622317165799,1530.615478515625,56708400,-0.0066223581077183,20.078834668877228,12.593683953208483,54.03866055461564,68.18200666063086
29,2014-02-17 00:00:00+07:00,1547.6221923828125,1534.0167225596667,1551.0235598385989,1530.6153551038803,119235400,0.0111110295863989,18.04319702788139,12.43755313671818,57.43285502532986,78.0488869226919
30,2014-02-18 00:00:00+07:00,1568.030517578125,1554.425046709768,1574.8332530123034,1547.6223112755897,90236800,0.0131868910227312,18.05634749039813,13.66411632082395,61.14139445581886,90.32280130781784
31,2014-02-19 00:00:00+07:00,1585.0374755859375,1574.8333716658562,1591.8402115326585,1571.432003692496,120156400,0.0108460631455569,19.126560705177774,15.716303544742686,63.959294711456366,94.11767054528003
32,2014-02-20 00:00:00+07:00,1605.4451904296875,1581.6356219275522,1615.649291216317,1578.234254998676,160660300,0.0128752254492947,21.248597720610114,18.649982103684124,67.04732467278785,92.68292727196594
33,2014-02-21 00:00:00+07:00,1632.6563720703125,1619.05090230306,1646.2618418375653,1615.6495348612468,122935900,0.0169493059014627,24.177033457577636,22.75468587840578,70.65746114762038,92.00001086864437
34,2014-02-24 00:00:00+07:00,1615.6495361328125,1632.6563733552632,1646.2618431332237,1608.8468012438325,116059400,-0.0104166658878341,26.159220862551454,24.429637714830733,65.80509811200807,76.92311795849179
35,2014-02-25 00:00:00+07:00,1557.8262939453125,1619.0509081178357,1619.0509081178357,1554.4249264912837,109895400,-0.0357894709801388,24.506549318569217,21.110211850578708,52.582906522187265,29.729665163625512
36,2014-02-26 00:00:00+07:00,1554.4251708984375,1547.622434920764,1571.4320108426218,1544.221066931927,133970000,-0.0021832492236739,22.524587078165023,18.01345360821506,51.922060301747926,20.5884469129022
