,Date,Close,Open,High,Low,Volume,Change,interpolated_bvps,interpolated_equity,interpolated_total_debt,interpolated_net_debt,interpolated_working_capital,interpolated_net_income,pbv,adx,macd,rsi,%k
64,2014-04-08 00:00:00+07:00,1585.0374755859375,1581.636107612577,1585.0374755859375,1564.6292677457752,152506400,0.0043104991864348,633.0225454160897,63808.828170670626,19908.871468520614,-579.3236079135049,8985.90644071852,5186696.342460541,2.503919468688248,11.731207853114931,6.55853349062113,59.80500948064129,100.0
65,2014-04-09 00:00:00+07:00,1585.0374755859375,1585.0374755859375,1585.0374755859375,1585.0374755859375,0,0.0,632.5679560107288,63762.99875105001,19949.602593928386,-504.0334808006522,8890.988913663205,5186197.3491151,2.5057188884209842,12.715336780298681,9.750494028335197,59.80500948064129,100.0
66,2014-04-10 00:00:00+07:00,1537.4180908203125,1564.629030480849,1564.629030480849,1462.5880067538371,324276200,-0.0300430655420445,632.1069354107418,63716.52096710544,19990.802971600682,-427.28367622306257,8794.654357118625,5185663.691051954,2.432212027259757,13.787820541313966,8.361567982157567,50.37806752086852,61.110991154302596
67,2014-04-11 00:00:00+07:00,1574.8330078125,1527.2138671875,1574.8330078125,1523.8125,140791700,0.0243362018539954,631.6397764471297,63669.424341538645,20032.459418847884,-349.1156647603887,8696.946250899138,5185097.971649475,2.493245464480843,14.450215578992804,10.147952967403398,56.217605280182916,91.66638461500425
68,2014-04-14 00:00:00+07:00,1591.840087890625,1578.2346170539531,1595.241455599793,1574.8332493447851,139482300,0.0107992910954719,630.2043976845534,63524.71664212211,20160.033351142825,-106.51709485839041,8396.015432334852,5183234.479189721,2.525910789799685,14.383932601635715,12.782184812026344,58.602392803325934,97.43589952710704
69,2014-04-15 00:00:00+07:00,1564.6290283203125,1571.4317632260531,1588.4386004904045,1564.6290283203125,144011700,-0.0170940911573412,629.7156135764513,63475.43987708362,20203.382249793543,-23.09096165190812,8293.247925559348,5182566.548213591,2.4846597330405196,14.569585171703322,12.538702544910848,53.57426000071448,76.92300686804666
70,2014-04-16 00:00:00+07:00,1578.2344970703125,1581.6358645208952,1581.6358645208952,1574.83312961973,56176400,0.0086956514954896,629.2221552597292,63425.69188393151,20247.121304571123,61.54602554139437,8189.324268180739,5181879.572789969,2.508230970377786,14.741567705312816,13.286032865474908,55.624421880349,87.17940718659351
71,2014-04-17 00:00:00+07:00,1581.6358642578125,1581.6358642578125,1585.0372317078293,1574.833129357779,63686500,0.0021551722470989,628.7243155653879,63375.5021853675,20291.23733278594,147.35239614186412,8084.287940013384,5181176.156297225,2.5156270007395967,14.76197310418127,13.990367977558662,56.145814714903565,89.74350726623021
72,2014-04-21 00:00:00+07:00,1574.8330078125,1585.037109375,1588.4384765625,1574.8330078125,44750400,-0.0043011521166439,626.694999631854,63170.91679102683,20471.207526225407,501.4423010223594,7653.885515743744,5178250.147202389,2.5129177809582344,14.629259514065893,13.84180467745,54.75999446821162,84.61521508499011
73,2014-04-22 00:00:00+07:00,1588.4384765625,1578.234375,1591.83984375,1568.0302734375,76257900,0.0086393088552916,626.1796455144331,63118.96140592911,20517.010681282274,592.4735299638729,7543.938030848077,5177503.57603956,2.536713685826582,14.745866329832749,14.64953835200572,57.043615933552495,94.87161540353696
74,2014-04-23 00:00:00+07:00,1591.840087890625,1588.438720181457,1595.241455599793,1585.037352472289,90240700,0.0021414813216349,625.6616670053994,63066.74145162982,20563.11171363871,684.425318834637,7433.138754049828,5176756.184077817,2.5442506259167823,14.683890758550868,15.385898096540586,57.6196155871957,97.43589952710704
75,2014-04-24 00:00:00+07:00,1602.044189453125,1585.0373509238989,1608.8469248648155,1585.0373509238989,75315300,0.006410255427115,625.1413569357538,63014.28645083067,20609.49744060512,777.2561970549988,7321.531165163357,5176010.574695532,2.5626910964679115,13.977078787535671,16.599205911475337,59.37922966344624,95.34884060435294
76,2014-04-25 00:00:00+07:00,1608.8468017578125,1602.044066866659,1619.0509040945428,1602.044066866659,86101600,0.0042462076573615,624.6190081364974,62961.62592623338,20656.154679491876,870.9246940453049,7209.158744003026,5175269.3512710715,2.5757250112475485,13.085298240818515,17.901844092392594,60.55502005421971,93.47826065465834
77,2014-04-28 00:00:00+07:00,1585.0374755859375,1598.642947479379,1612.2484193728203,1585.0374755859375,94229600,-0.0147990014623275,623.0426576710731,62802.706436669876,20797.623640778176,1156.541191839364,6867.88728502247,5173098.03052833,2.544027212375459,12.770744712443669,16.823355246331857,54.59817943166509,78.26102604086424
78,2014-04-29 00:00:00+07:00,1615.2073974609375,1622.3228485510738,1622.3228485510738,1593.861044190529,71114000,0.0190342009824386,622.5150822633834,62749.519043897235,20845.23510045025,1253.1454581129208,6752.890332910298,5172400.384718859,2.594647814135289,12.021116502989896,18.188224291362985,59.97154535143488,95.54546083366805
79,2014-04-30 00:00:00+07:00,1611.64990234375,1615.207628397489,1640.1117107736618,1611.64990234375,127117400,-0.0022025005103244,621.9869322810881,62696.27374083506,20893.052158594623,1350.3799902581586,6637.345947596065,5171720.141759053,2.5911314509987387,11.679164257760604,18.76696903971333,59.08358253525971,83.9673194140128
80,2014-05-02 00:00:00+07:00,1636.5538330078125,1625.8806558360222,1643.6692844556724,1618.7652043881624,110285500,0.0154524444966899,620.9300799166838,62589.727494648985,20989.250339541817,1546.573969845064,6404.788796618865,5170422.277901922,2.635649143020104,11.528895171596886,20.98947610651112,63.1922166957584,94.06337198167415
81,2014-05-05 00:00:00+07:00,1654.3424072265625,1640.1115047988071,1654.3424072265625,1636.5537791918682,52538000,0.0108695319762603,619.3478128355597,62430.211865741374,21134.7600322646,1844.555168771707,6052.934316496624,5168671.087947951,2.6711039789621402,11.924135903488153,23.908092866483685,65.83148702367998,100.0
82,2014-05-06 00:00:00+07:00,1657.9002685546875,1657.9002685546875,1661.4579944528737,1650.7848167583156,27881900,0.0021506196737648,618.8223648566508,62377.23907767812,21183.533844760943,1944.7004139743185,5935.018408071602,5168149.933031895,2.679121445358132,12.633563274738178,26.205560069346802,66.35117972133847,96.3257627956953
83,2014-05-07 00:00:00+07:00,1672.1309814453125,1647.226902998255,1675.6887069377494,1647.226902998255,88877700,0.0085835759608332,618.2983921201434,62324.415038237355,21232.420976902307,2045.1856309910413,5816.859425145041,5167664.404614087,2.704407779084756,13.908297319332954,28.84039795904755,68.42014405315108,96.6953582949647
84,2014-05-08 00:00:00+07:00,1668.5732421875,1672.1309676505864,1675.6886931136728,1654.3423403351546,61622200,-0.0021276678067033,617.7761874570383,62271.76927012083,21281.408245999093,2145.969349242222,5698.500847531306,5167217.106072895,2.7009348629248304,15.090992975477524,30.29252842451251,67.30592999609075,93.39070380377312
85,2014-05-09 00:00:00+07:00,1672.1309814453125,1668.5732559528756,1675.6887069377494,1665.0155304604389,66925900,0.0021322044294251,617.2560436983366,62219.331296030265,21330.482469361676,2247.0100981482083,5579.986155044753,5166810.640786688,2.708974660542183,16.188361866775804,31.368391770208518,67.8694221439942,96.6953582949647
86,2014-05-12 00:00:00+07:00,1672.1309814453125,1672.1309814453125,1672.1309814453125,1665.0155304604389,56050200,0.0,615.7109061586616,62063.55936493144,21478.09503814813,2551.259822998469,5223.940186491796,5165862.278241663,2.715772880941017,17.20661594200277,31.85375082622477,67.8694221439942,96.6953582949647
87,2014-05-13 00:00:00+07:00,1679.246337890625,1682.8040631827662,1686.3617884749071,1665.0154367220605,80149200,0.0042552626105656,615.2019343275833,62012.24779396187,21527.38525167782,2652.913988727148,5105.23583265758,5165645.179759082,2.7295855948925842,18.80179415200704,32.437947454300684,69.10453195382773,92.977557284046
88,2014-05-14 00:00:00+07:00,1707.708251953125,1686.361898803711,1711.2659774780273,1679.2464477539063,96626000,0.016949219075417,614.6964875559137,61961.29163052686,21576.69650602525,2754.617832212368,4986.59276302235,5165481.931423329,2.7781324385683748,21.089552392475266,34.794153735921554,73.49375254826515,97.18152243114469
89,2014-05-16 00:00:00+07:00,1803.7667236328125,1718.3813165969395,1810.882174219135,1714.8235913037784,252322400,0.056249931198625,613.6973405148037,61860.56361706734,21675.329406414912,2958.0086701338196,4749.664395606283,5165327.398705779,2.9391796322918915,24.59155290631048,43.899387244178115,82.51976802783906,96.84940552982427
90,2014-05-19 00:00:00+07:00,1835.78662109375,1835.78662109375,1921.1720453306689,1771.747552916061,244436100,0.0177516843178306,612.2323786737273,61712.87522093024,21823.106995892245,3262.4307456987353,4395.8184713335795,5165564.560189875,2.9985127952079167,28.398220774085527,53.084829644970796,84.4238158288977,74.59784505302069
91,2014-05-20 00:00:00+07:00,1729.0546875,1729.0546875,1793.09375,1714.8237847222224,262961500,-0.0581396183888516,611.7542317095296,61664.67147943866,21872.26765866434,3363.561773550493,4278.456182993826,5165779.083680827,2.8263877843038476,30.54761327924594,51.16872181865983,60.69238265434631,41.30433833221121
92,2014-05-21 00:00:00+07:00,1764.6319580078125,1764.6319580078125,1771.7474094513923,1707.7083464591733,101823600,0.0205761395316264,611.2816596217474,61617.029804393664,21921.3570834269,3464.4521851012214,4161.459537553579,5166065.6809671875,2.886773928567957,32.38564015068613,51.92034310507029,64.29524732757218,49.42523794510168
93,2014-05-22 00:00:00+07:00,1803.7667236328125,1803.7667236328125,1803.7667236328125,1778.8626465806828,124011800,0.0221772962046893,610.8149552413819,61569.979718497,21970.36208749032,3565.0605097712682,4044.872014827199,5166426.9554273235,2.9530493779740543,34.28566057405041,55.03723563323297,67.79232588497217,61.176367131133304
94,2014-05-23 00:00:00+07:00,1803.7667236328125,1803.7667236328125,1814.4398995122965,1793.0935477533285,59352700,0.0,610.3544113994338,61523.55074445035,22019.269488164995,3665.345276980982,3928.737094629048,5166865.510439604,2.955277605837397,36.114202216206216,56.85195745156011,67.79232588497217,58.74989919283643
95,2014-05-26 00:00:00+07:00,1825.1131591796875,1825.1131591796875,1832.2286100926688,1814.439982810216,91079700,0.0118343659782584,609.0126714141053,61388.28572042786,22165.274242960404,3963.843528051587,3583.482747347565,5168670.892572997,2.996839384214849,37.919414658340415,59.32766270370553,69.67148070709442,64.93499197207142
96,2014-05-28 00:00:00+07:00,1814.4400634765625,1814.4400634765625,1835.786417164522,1810.8823378619024,90559600,-0.0058479090183767,608.1543493509929,61301.75584652793,22261.88104657073,4160.464280836684,3356.373325064321,5170308.612026073,2.983519011929928,39.616832151262734,59.74018496836902,67.54934069148821,61.03892153539474
97,2014-05-30 00:00:00+07:00,1832.22900390625,1832.22900390625,1832.22900390625,1721.9394910497572,373786200,0.0098040937189201,607.3276973855751,61218.41896486942,22357.781052075385,4354.795509868776,3132.117828438638,5172317.934768573,3.016870483255796,39.359113427533835,60.800891668021904,69.23150938619767,66.66673921259473
98,2014-06-02 00:00:00+07:00,1793.0933837890625,1793.0933837890625,1807.3242836604045,1757.5161341107082,111564400,-0.0213595680636817,606.1522254131438,61099.917150114474,22500.07511681607,4641.273761236107,2801.8465908593425,5176074.234171441,2.9581568929602104,39.11987357863944,57.81847945556001,61.6588524632322,49.99986053949413
99,2014-06-03 00:00:00+07:00,1814.4400634765625,1814.4400634765625,1814.4400634765625,1768.1896304859831,97705600,0.0119049458776048,605.7787743398562,61062.26890473178,22547.038822700168,4735.262338125058,2693.559966219479,5177534.698229636,2.995218948458268,38.95722208620171,56.52504935672755,63.9736226096748,58.333309285341805
100,2014-06-04 00:00:00+07:00,1793.0933837890625,1793.0933837890625,1800.2088337247335,1771.74703398205,80454500,-0.0117648855518537,605.4149977769983,61025.59604361978,22593.746732920194,4828.429710597839,2586.2477018801683,5179103.683380398,2.961759108005348,38.806226855124166,53.16527895936747,60.06816596457097,49.99986053949413
101,2014-06-05 00:00:00+07:00,1793.0933837890625,1807.3242836604045,1807.3242836604045,1782.4202088855563,64882300,0.0,605.0611885555713,60989.92808948018,22640.185664786524,4920.7344080748,2479.95327765577,5180783.793002096,2.963490995133259,38.730131972926365,49.92708484233208,60.06816596457097,47.05865653552132
