,Date,Close,Open,High,Low,Volume,Change,interpolated_bvps,interpolated_equity,interpolated_net_income,pbv
21,2014-02-05 00:00:00+07:00,1666.0093994140625,1657.6374928843436,1666.0093994140625,1645.0796330897651,42715000,0.0101523353605783,2674.9372137836704,65950.90124429345,3628243758.096329,0.6228218706701941
22,2014-02-06 00:00:00+07:00,1699.4970703125,1653.4515831858066,1699.4970703125,1649.2656298106526,63581000,0.0201005293908997,2676.8410034429585,65997.8354115885,3624644367.582301,0.6348890606975175
23,2014-02-07 00:00:00+07:00,1716.2410888671875,1716.2410888671875,1724.612996617759,1703.68322724133,104825500,0.0098523374045056,2678.720098528442,66044.16070148732,3621242159.599311,0.640694445757885
24,2014-02-10 00:00:00+07:00,1682.753173828125,1724.6127055153918,1737.170565021572,1670.195314321945,61835500,-0.0195123606212961,2684.212275536667,66179.55874133577,3612198956.989256,0.6269076366144269
25,2014-02-11 00:00:00+07:00,1699.4970703125,1691.125163562192,1724.6127905634237,1686.939210187038,71441500,0.009950298561187,2685.995651521537,66223.52395617908,3609565805.283106,0.6327251756158969
26,2014-02-12 00:00:00+07:00,1724.612548828125,1716.2406432512896,1732.9844544049606,1703.6827848860362,112510500,0.014778182883838,2687.7558625299066,66266.91801089085,3607119999.184339,0.6416552086709234
27,2014-02-13 00:00:00+07:00,1716.2410888671875,1732.984904368331,1741.3568121189026,1707.869181116616,58160500,-0.004854110545946,2689.493214481236,66309.74844892403,3604859571.308224,0.6381280605678068
28,2014-02-14 00:00:00+07:00,1737.1705322265625,1741.3564853162652,1741.3564853162652,1728.7986260471575,77919000,0.0121949319912795,2691.208013294986,66352.02281373156,3602782554.2700305,0.645498424367299
29,2014-02-17 00:00:00+07:00,1753.9144287109375,1753.9144287109375,1766.4722885823762,1745.5425221299784,97666500,0.0096386026436414,2696.2201501053696,66475.58490332965,3597632294.3356657,0.6505086124522858
30,2014-02-18 00:00:00+07:00,1741.3565673828125,1753.9144272437463,1753.9144272437463,1741.3565673828125,47891500,-0.0071599053651406,2697.847795563412,66515.71040976398,3596269246.801847,0.6454613823086902
31,2014-02-19 00:00:00+07:00,1716.2410888671875,1741.3568121189026,1749.7287198694742,1699.4972733660445,78352000,-0.0144229384067919,2699.4544174811795,66555.31756023738,3595079773.182295,0.6357733169166037
32,2014-02-20 00:00:00+07:00,1741.3565673828125,1712.054894373967,1741.3565673828125,1707.8689410869893,82013000,0.014634003741399,2701.0403217781327,66594.41389820275,3594061906.092278,0.6446984716749631
33,2014-02-21 00:00:00+07:00,1749.728515625,1758.1004223983257,1762.2863757849882,1745.5425622383375,64951500,0.0048077162362962,2702.6058143737337,66633.00696711305,3593213678.147066,0.6474227600337118
34,2014-02-24 00:00:00+07:00,1741.3565673828125,1753.9144272437463,1758.100380530724,1728.798707521879,37548000,-0.0047847126953847,2707.1828811470273,66745.84199404296,3591667155.332949,0.6432356600323225
35,2014-02-25 00:00:00+07:00,1737.1705322265625,1741.3564853162652,1749.7283914956702,1728.7986260471575,58889000,-0.0024038931684976,2708.669786131825,66782.49742126238,3591477810.119647,0.6413371394035324
36,2014-02-26 00:00:00+07:00,1720.427001953125,1741.3567708333333,1741.3567708333333,1703.6831868489585,76855000,-0.0096383918347826,2710.137809012575,66818.68729669144,3591448267.1274953,0.634811630697095
37,2014-02-27 00:00:00+07:00,1724.612548828125,1720.4265960397074,1728.7985016165428,1703.6827848860362,66554500,0.0024328535126734,2711.5872557087364,66854.41916378307,3591576558.971762,0.6360158778579882
38,2014-02-28 00:00:00+07:00,1712.0546875,1724.6125458435208,1728.7984986246945,1699.4968291564792,120073000,-0.0072815551160508,2713.018432139772,66889.7005659902,3591860718.267718,0.6310516239838789
39,2014-03-03 00:00:00+07:00,1720.427001953125,1707.869140625,1728.7989095052085,1699.4972330729163,86498000,0.0048902143805642,2717.2053990367262,66992.91741783406,3593628727.0184054,0.6331604532226499
40,2014-03-04 00:00:00+07:00,1753.9144287109375,1716.240849096621,1762.2863352918966,1716.240849096621,96861000,0.0194646019388184,2718.5665536018637,67026.47239503263,3594516682.2738056,0.645161482762728
41,2014-03-05 00:00:00+07:00,1766.4722900390625,1762.286336745131,1770.6582433329938,1753.914430157268,76239000,0.0071599053651405,2719.910967499179,67059.61462461141,3595550668.0572395,0.6494596003865688
42,2014-03-06 00:00:00+07:00,1770.658203125,1774.844156323877,1783.2160627216313,1766.472249926123,96116500,0.0023696454846993,2721.2389466481327,67092.35165002334,3596728716.983976,0.650680898605393
43,2014-03-07 00:00:00+07:00,1774.8441162109375,1774.8441162109375,1787.4019755237507,1766.4722100023953,90006500,0.0023640435395999,2722.5507969681858,67124.69101472136,3598048861.669285,0.6519048673719484
44,2014-03-10 00:00:00+07:00,1758.1004638671875,1774.84427780878,1774.84427780878,1745.5426034109937,67316500,-0.00943387207407,2726.392634149553,67219.39857906135,3602842196.4293337,0.6448449287333091
45,2014-03-11 00:00:00+07:00,1741.3565673828125,1753.9144272437463,1766.47228710468,1732.9846608088567,80642000,-0.0095238564737901,2727.643028348614,67250.22273543313,3604711050.3016214,0.6384107265081073
46,2014-03-12 00:00:00+07:00,1732.9844970703125,1737.1704499617867,1741.356402853261,1728.7985441788385,71547000,-0.0048077863369951,2728.8788233160785,67280.68694835568,3606712163.0088267,0.6350536646271543
47,2014-03-13 00:00:00+07:00,1737.1705322265625,1749.7283914956702,1749.7283914956702,1728.7986260471575,41286500,0.0024155064071991,2730.1003249714086,67310.79876128199,3608843567.166218,0.6363028187415622
48,2014-03-14 00:00:00+07:00,1854.3778076171875,1728.799175047175,1862.7497164551885,1716.2413117901735,198642500,0.0674702185054902,2731.307839234064,67340.56571766494,3611103295.3890653,0.6789340187070263
49,2014-03-17 00:00:00+07:00,1833.4476318359373,1854.377399322649,1854.377399322649,1799.960003857199,137724000,-0.0112868994092119,2734.8495168605946,67427.87288208323,3618632750.6030316,0.6704016511813783
50,2014-03-18 00:00:00+07:00,1808.3319091796875,1841.8195371274596,1841.8195371274596,1791.5880952058014,112634000,-0.0136986310490363,2736.004140747162,67456.33584682226,3621386101.2403927,0.660939024999377
51,2014-03-19 00:00:00+07:00,1791.587890625,1808.331702686916,1825.075514748832,1770.658125547605,66348000,-0.0092593723915888,2737.1463068383605,67484.49167228266,3624257939.019555,0.654545899190328
52,2014-03-20 00:00:00+07:00,1745.5428466796875,1774.8445251611213,1774.8445251611213,1732.984984473359,120952000,-0.0257006894198472,2738.2763210536496,67512.34790191737,3627246296.5557866,0.6374604466535457
53,2014-03-21 00:00:00+07:00,1728.7987060546875,1745.542519188389,1758.100379038665,1707.8689396375603,127408500,-0.0095925119551492,2739.394489312491,67539.91207917932,3630349206.4643583,0.6310878965404381
54,2014-03-24 00:00:00+07:00,1720.427001953125,1728.7989095052085,1732.98486328125,1716.2410481770833,70342000,-0.0048424978988257,2742.680977544937,67620.92773125808,3640325576.5767994,0.6272792993566226
55,2014-03-25 00:00:00+07:00,1724.612548828125,1728.7985016165428,1728.7985016165428,1716.2406432512896,32775000,0.0024328535126734,2743.7548211725957,67647.39913355841,3643867022.1274195,0.6285592777896529
56,2014-03-26 00:00:00+07:00,1737.1705322265625,1737.1705322265625,1745.5424384059677,1732.98457913686,73571500,0.0072816258973475,2744.8183484411106,67673.61620075071,3647513183.126724,0.6328908917463224
57,2014-03-27 00:00:00+07:00,1732.9844970703125,1749.7283086362092,1774.8440259850545,1732.9844970703125,104411000,-0.0024096857957202,2745.871865269943,67699.58647628789,3651262092.189982,0.6311235855501018
58,2014-03-28 00:00:00+07:00,1774.8441162109375,1758.1003037938533,1783.2160224194795,1749.728397585311,126387500,0.0241546414358526,2746.915677578555,67725.31750362292,3655111781.9324636,0.6461225332462653
59,2014-04-01 00:00:00+07:00,1833.4476318359373,1791.5880968625142,1858.5633528199917,1791.5880968625142,207948500,0.0330189649275289,2751.0,67826.0,3671479000.0,0.6664658785299663
60,2014-04-02 00:00:00+07:00,1825.07568359375,1833.4475903992256,1837.633543801964,1816.703776788274,110242500,-0.0045662325428974,2751.999878499416,67850.64793811823,3675803082.3676324,0.663181600352726
61,2014-04-03 00:00:00+07:00,1833.4476318359373,1833.4476318359373,1833.4476318359373,1825.0757248412528,51530500,0.0045871786674085,2752.991887995376,67875.10188875195,3680216141.1061025,0.6659836666540213
62,2014-04-04 00:00:00+07:00,1816.703857421875,1846.0055325415829,1846.0055325415829,1804.145996656286,63947000,-0.0091323985061388,2753.9763344073403,67899.36939535406,3684716208.830679,0.659665747568173
63,2014-04-07 00:00:00+07:00,1825.07568359375,1825.07568359375,1858.5633108156533,1816.703776788274,130536000,0.0046082503417785,2756.8873543338705,67971.12868550024,3698718792.0737395,0.6620058961512164
64,2014-04-08 00:00:00+07:00,1833.4476318359373,1820.8897713439103,1837.63358533328,1816.703817846568,121323000,0.0045871786674085,2757.8446076044625,67994.72585050536,3703547221.8954334,0.6648117978730205
65,2014-04-09 00:00:00+07:00,1833.4476318359373,1833.4476318359373,1833.4476318359373,1833.4476318359373,0,0.0,2758.7958273883633,68018.17428874363,3708452823.7795796,0.6645825739020293
66,2014-04-10 00:00:00+07:00,1825.07568359375,1745.5425689417286,1825.07568359375,1745.5425689417286,208691000,-0.0045662325428974,2759.7413196050343,68041.48154366792,3713433630.341447,0.6613212878426408
67,2014-04-11 00:00:00+07:00,1858.5631103515625,1808.3316749366556,1862.7490633028049,1795.7738160829283,150497500,0.0183485140144283,2760.6813901739356,68064.6551587312,3718487674.1963043,0.6732262248612704
68,2014-04-14 00:00:00+07:00,1883.6790771484373,1850.1914491102432,1883.6790771484373,1841.8195421006944,75612000,0.0135136475360926,2763.4721311886346,68133.44959928433,3734069555.6715097,0.6816349098980139
69,2014-04-15 00:00:00+07:00,1858.5631103515625,1846.005251497836,1879.4928751077737,1841.8192985465932,44675500,-0.0133334638057859,2764.3935743610687,68156.16408943296,3739396874.851019,0.6723221785744203
70,2014-04-16 00:00:00+07:00,1850.191650390625,1850.191650390625,1871.121420191424,1846.0056964304647,91011500,-0.0045042645656266,2765.311125483038,68178.78265698525,3744787594.399864,0.6690717848493225
71,2014-04-17 00:00:00+07:00,1875.30712890625,1858.5633152553007,1875.30712890625,1858.5633152553007,64706500,0.0135745280821706,2766.2250904740035,68201.31284539418,3750239746.933315,0.6779300554261507
72,2014-04-21 00:00:00+07:00,1871.120849609375,1875.306802293065,1879.492754976755,1866.934896925685,25826500,-0.0022323166335513,2769.8512075170456,68290.70067665495,3772623339.218545,0.6755311781843647
73,2014-04-22 00:00:00+07:00,1850.191650390625,1833.4478345499856,1854.3776043507848,1825.0759266296664,113037000,-0.0111853807962853,2770.751830644906,68312.9021211411,3778353145.9040556,0.6677579817604898
74,2014-04-23 00:00:00+07:00,1850.191650390625,1825.0759266296664,1854.3776043507848,1825.0759266296664,65790500,0.0,2771.6507031585274,68335.06044720151,3784132581.2657857,0.6675414215370563
75,2014-04-24 00:00:00+07:00,1841.8194580078125,1850.1913646351209,1850.1913646351209,1833.4475513805044,41550000,-0.0045250406254102,2772.5481309773713,68357.18319828915,3789959677.919004,0.6643056751402686
76,2014-04-25 00:00:00+07:00,1841.8194580078125,1841.8194580078125,1850.1913646351209,1841.8194580078125,43241000,0.0,2773.444420020899,68379.2779178569,3795832468.4789805,0.6640909926703826
77,2014-04-28 00:00:00+07:00,1774.8441162109375,1846.0053189835455,1879.4929438177144,1774.8441162109375,56595500,-0.0363636845651084,2776.129513694191,68445.46932197048,3813705329.752145,0.6393232403084665
78,2014-04-29 00:00:00+07:00,1841.8194580078125,1825.075644753196,1850.1913646351209,1825.075644753196,85302500,0.0377359009645639,2777.0243068310606,68467.52734998822,3819741222.091842,0.6632349070468035
79,2014-04-30 00:00:00+07:00,1854.46337890625,1854.46337890625,1858.678068403764,1846.0339999112216,91065500,0.0068649078732796,2777.919490789918,68489.59506375082,3825812971.4146423,0.6675727590575068
80,2014-05-02 00:00:00+07:00,1850.2486572265625,1871.322104347594,1917.6836880138635,1850.2486572265625,56020500,-0.0022727446266279,2779.712254851441,68533.78972232227,3838056171.470629,0.6656259668594537
81,2014-05-05 00:00:00+07:00,1850.2486572265625,1850.2486572265625,1854.4633466507687,1850.2486572265625,15491000,0.0,2782.4119800951553,68600.3429395893,3856640714.309608,0.6649801217299554
82,2014-05-06 00:00:00+07:00,1854.46337890625,1854.46337890625,1875.536826393821,1850.248689408736,16333000,0.0022779217610702,2783.315933294619,68622.6271803327,3862886290.451678,0.6662784331174063
83,2014-05-07 00:00:00+07:00,1854.46337890625,1854.46337890625,1871.3221368963068,1846.0339999112216,35320000,0.0,2784.222418752296,68644.97391099152,3869153951.8837337,0.666061506586567
84,2014-05-08 00:00:00+07:00,1862.8929443359373,1883.9663939324976,1888.18108385181,1846.034184658689,30284000,0.0045455550783963,2785.1317423876485,68667.3906750187,3875441731.2210455,0.6688706735067796
85,2014-05-09 00:00:00+07:00,1888.180908203125,1846.0340129307335,1888.180908203125,1846.0340129307335,33977000,0.0135745663453579,2786.044210120137,68689.88501586717,3881747661.0788827,0.6777282648080106
86,2014-05-12 00:00:00+07:00,1888.180908203125,1888.180908203125,1888.180908203125,1862.8927710396904,59734500,0.0,2788.8035370950265,68757.90893386984,3900754679.928234,0.6770576998657853
87,2014-05-13 00:00:00+07:00,1888.180908203125,1888.180908203125,1900.8249767848424,1871.3221500941688,40691000,0.0,2789.7316404106673,68780.78901653292,3907113538.020861,0.6768324525742455
88,2014-05-14 00:00:00+07:00,1913.4688720703125,1905.039493779254,1938.7570069434885,1888.1807371971363,104184500,0.0133927653633849,2790.6644174207486,68803.78439328201,3913480709.7103586,0.6856678503246271
89,2014-05-16 00:00:00+07:00,1913.4688720703125,1875.5366697605489,1934.5423177979592,1875.5366697605489,109104000,0.0,2792.5452162020756,68850.15120284997,3926232124.3410416,0.6852060482202946
90,2014-05-19 00:00:00+07:00,1913.4688720703125,1913.4688720703125,1942.9716960890175,1896.6101154881956,119587500,0.0,2795.4091150688905,68920.75470917043,3945372413.6453204,0.6845040540776647
91,2014-05-20 00:00:00+07:00,1879.7515869140625,1879.7515869140625,1917.6837938248843,1858.6781386302723,101861000,-0.0176210262149543,2796.3763585542924,68944.60026294728,3951748151.8366914,0.672209797927873
92,2014-05-21 00:00:00+07:00,1883.9661865234373,1883.9661865234373,1900.8249443446764,1862.892739246889,64016000,0.0022421045624938,2797.3504171703607,68968.61391498071,3958118431.931816,0.6734823692303624
93,2014-05-22 00:00:00+07:00,1926.1134033203125,1926.1134033203125,1926.1134033203125,1871.3224312346144,79345000,0.0223715356986586,2798.3315968365573,68992.80320872366,3964481286.5459642,0.6883077779265813
94,2014-05-23 00:00:00+07:00,1917.6837158203125,1917.6837158203125,1926.1130947909517,1896.610268393716,45565000,-0.0043765270962076,2799.3202034723417,69017.17568762909,3970834748.294404,0.685053361684588
95,2014-05-26 00:00:00+07:00,1905.0394287109373,1905.0394287109373,1921.898184717229,1896.610050707792,23381500,-0.0065935206129474,2802.333644391834,69091.46766984949,3989819102.4981675,0.6798046451475879
96,2014-05-28 00:00:00+07:00,1900.824951171875,1900.824951171875,1921.898398524113,1896.6102617014276,40749000,-0.0022122783788859,2804.385348376221,69142.04988044598,4002392305.5854044,0.6778044794280785
97,2014-05-30 00:00:00+07:00,1816.531494140625,1816.531494140625,1909.254679456388,1816.531494140625,167224000,-0.0443457231447231,2806.474102306023,69193.54587456289,4014880719.976269,0.6472646559068612
98,2014-06-02 00:00:00+07:00,1879.7515869140625,1879.7515869140625,1879.7515869140625,1850.2487593167568,64835500,0.0348026406243762,2809.6820554389437,69272.63522026542,4033419933.524074,0.6690264413638067
99,2014-06-03 00:00:00+07:00,1896.6107177734373,1896.6107177734373,1921.8988606770836,1858.6785034179688,81122000,0.0089688078875636,2810.7725494246192,69299.52060385195,4039540226.357488,0.674764921182144
100,2014-06-04 00:00:00+07:00,1862.8929443359373,1862.8929443359373,1888.18108385181,1858.6782544166251,35102000,-0.0177779093630154,2811.874141413414,69326.67969403624,4045627517.7084236,0.6625093623143237
101,2014-06-05 00:00:00+07:00,1862.8929443359373,1867.1076342552496,1867.1076342552496,1854.4635644973127,25373000,0.0,2812.9871373247884,69354.12003427118,4051679840.19215,0.6622472316413038
102,2014-06-06 00:00:00+07:00,1862.8929443359373,1862.8929443359373,1871.3223241745616,1854.4635644973127,32177500,0.0,2814.1118430782044,69381.84916800975,4057695226.423935,0.6619825537204732
103,2014-06-09 00:00:00+07:00,1867.1077880859373,1867.1077880859375,1871.3224783524968,1850.2490270196988,99228000,0.0022625260151503,2817.5592785853055,69466.8447647766,4075500093.760339,0.6626685025854756
104,2014-06-10 00:00:00+07:00,1896.6107177734373,1896.6107177734373,1896.6107177734373,1858.6785034179688,45216000,0.0158014067938438,2818.7338829014934,69495.80450705905,4081348061.1370525,0.6728590908415736
105,2014-06-11 00:00:00+07:00,1896.6107177734373,1896.6107177734373,1896.6107177734373,1867.1078843858504,41013000,0.0,2819.9217266570267,69525.09076010982,4087149255.338172,0.672575660467654
106,2014-06-12 00:00:00+07:00,1888.180908203125,1888.180908203125,1896.6102872576032,1858.6780815124512,34239500,-0.0044446704277875,2821.123115771367,69554.71106738185,4092901708.9789653,0.6693011367165549
107,2014-06-13 00:00:00+07:00,1867.1077880859373,1867.1077880859375,1892.395929685296,1862.893097819378,40222500,-0.0111605408282841,2822.338356163974,69584.6729723281,4098603454.6747017,0.6615464031830849
108,2014-06-16 00:00:00+07:00,1858.6781005859373,1858.6781005859373,1875.536858867896,1846.0340318744688,51139500,-0.0045148370939214,2826.0702442060065,69676.6837077414,4115384770.244261,0.6576899864384436
109,2014-06-17 00:00:00+07:00,1867.1077880859373,1867.1077880859375,1867.1077880859375,1837.60495622002,73381000,0.0045353132946164,2827.3439489062907,69708.08743791384,4120864010.3124604,0.6603751866864997
110,2014-06-18 00:00:00+07:00,1858.6781005859373,1858.6781005859373,1862.892790156427,1854.463411015448,75782500,-0.0045148370939214,2828.633034482147,69739.87048302515,4126282705.5119486,0.6570941079765108
111,2014-06-19 00:00:00+07:00,1862.8929443359373,1862.8929443359373,1867.1076342552496,1850.2488745780013,41139000,0.0022676566473083,2829.9378068530355,69772.04038652834,4131638888.4579954,0.6582805246902308
112,2014-06-20 00:00:00+07:00,1837.6048583984373,1837.6048583984373,1879.75175882042,1824.9607882718428,66914500,-0.0135746318726406,2831.258571938418,69804.60469187627,4136930591.765868,0.6490416935463168
113,2014-06-23 00:00:00+07:00,1854.46337890625,1854.46337890625,1862.8927579012784,1846.0339999112216,33760000,0.0091741815063035,2835.319882676133,69904.73945351821,4152399150.0131383,0.6540579037437935
114,2014-06-24 00:00:00+07:00,1846.0340576171875,1846.0340576171875,1862.89281613424,1846.0340576171875,28983500,-0.0045454234281153,2836.707677814097,69938.95680077467,4157413260.9210095,0.6507664050318006
115,2014-06-25 00:00:00+07:00,1803.88720703125,1803.88720703125,1854.4634838639015,1803.88720703125,21102000,-0.0228310254689122,2838.11299526386,69973.60626714063,4162353055.267053,0.6355938646704735
116,2014-06-26 00:00:00+07:00,1854.46337890625,1854.46337890625,1854.46337890625,1833.389931418679,62898500,0.0280373249934156,2839.536140944881,70008.695396069,4167216565.666538,0.6530867320777121
117,2014-06-27 00:00:00+07:00,1824.9608154296875,1824.9608154296875,1846.03426595428,1824.9608154296875,93469500,-0.0159089490858336,2840.9774207766222,70044.23173101273,4172001824.7347336,0.6423707566569846
118,2014-06-30 00:00:00+07:00,1854.46337890625,1854.46337890625,1854.46337890625,1812.316483931108,50699500,0.0161661353093853,2845.4131243707716,70153.59940646544,4185868420.104272,0.6517378313268102
119,2014-07-01 00:00:00+07:00,1854.46337890625,1854.46337890625,1854.46337890625,1833.389931418679,53438500,0.0,2846.93,70191.0,4190321000.0,0.6513905782391032
120,2014-07-02 00:00:00+07:00,1867.1077880859373,1867.1077880859375,1867.1077880859375,1846.0343367531395,31442000,0.0068183655301647,2848.4664283417455,70228.88277856757,4194685983.1879134,0.6554782494568093
121,2014-07-03 00:00:00+07:00,1850.2486572265625,1850.2486572265625,1867.107414923388,1850.2486572265625,25151000,-0.0090295434291225,2850.0221601379358,70267.24159438591,4198963860.018929,0.6492050072821237
122,2014-07-04 00:00:00+07:00,1871.322265625,1871.322265625,1888.1810247747749,1850.2488166877813,55804000,0.0113896088053515,2851.5968350949906,70306.06756142569,4203155612.3910937,0.6562366189337784
123,2014-07-07 00:00:00+07:00,1900.824951171875,1900.824951171875,1905.0396406423224,1883.9661932900844,71875000,0.0157656893677911,2856.430915995545,70425.25950958072,4215223941.734948,0.6654545504768089
124,2014-07-08 00:00:00+07:00,1905.0394287109373,1905.0394287109373,1930.3275627203748,1892.3953617062189,68302000,0.0022171834057966,2858.077760660261,70465.86522121327,4219081015.2521744,0.6665456954785034
125,2014-07-09 00:00:00+07:00,1905.0394287109373,1905.0394287109373,1905.0394287109373,1905.0394287109373,0,0.0,2859.7417470179425,70506.89365392078,4222856873.800782,0.6661578552320182
126,2014-07-10 00:00:00+07:00,1934.5426025390625,1934.5426025390625,1968.260120666105,1926.113223007302,307891500,0.0154869098158711,2861.4225147750108,70548.33592167392,4226552499.2788186,0.6760772282142935
127,2014-07-11 00:00:00+07:00,1905.0394287109373,1905.0394287109373,1938.7569407235203,1875.5366056999276,81939000,-0.0152507232404199,2863.119703637885,70590.18313844338,4230168873.5843296,0.6653719110278172
128,2014-07-14 00:00:00+07:00,1905.0394287109373,1905.0394287109373,1926.112873718802,1892.3953617062189,53238500,0.0,2868.306193925548,70718.06562255672,4240552308.446177,0.6641687811243439
129,2014-07-15 00:00:00+07:00,1921.8980712890625,1921.8980712890627,1934.5421375475432,1905.039316277755,71305500,0.0088494979810116,2870.065464275851,70761.44377509847,4243861497.0420527,0.6696356216299681
130,2014-07-16 00:00:00+07:00,1964.0455322265625,1964.0455322265625,1989.3336721264752,1938.7573923266496,169153000,0.0219301229170965,2871.8393542640606,70805.18244651004,4247096343.955636,0.6838981189217216
131,2014-07-17 00:00:00+07:00,1964.0455322265625,1964.0455322265625,1989.3336721264752,1926.113322376693,73349500,0.0,2873.627503596599,70849.27275076212,4250257831.0849733,0.6834725550783411
132,2014-07-18 00:00:00+07:00,1964.0455322265625,1964.0455322265625,1980.9042921598373,1938.7573923266496,106019500,0.0,2875.4295519798848,70893.70580182542,4253346940.328111,0.6830442188626091
133,2014-07-21 00:00:00+07:00,1964.0455322265625,1964.0455322265625,1976.6896021765187,1959.8308422432435,61900500,0.0,2880.915488498434,71028.97257558952,4262189819.720795,0.6817435430048818
134,2014-07-22 00:00:00+07:00,1968.2598876953125,1968.2598876953125,1980.903955496353,1951.4011306272585,94294000,0.0021457524276295,2882.7695301489157,71074.68775360462,4264999236.399601,0.6827669944165248
135,2014-07-23 00:00:00+07:00,1959.83056640625,1959.83056640625,1976.6893239667336,1947.186498235887,36247000,-0.0042826261622049,2884.6356693822463,71120.7012482844,4267741184.68244,0.6794031520888577
136,2014-07-24 00:00:00+07:00,1964.0455322265625,1964.0455322265625,1976.6896021765187,1951.401462276606,71035000,0.0021506786824136,2886.5135459048465,71167.00417359959,4270416646.4673595,0.6804213806697677
137,2014-07-25 00:00:00+07:00,1955.6160888671875,1955.6160888671875,1964.0454685605805,1938.7573294804013,70788500,-0.0042918777701751,2888.402799423137,71213.58764352085,4273026603.652405,0.6770579537098348
