,Date,Close,Open,High,Low,Volume,Change,interpolated_bvps,interpolated_equity,interpolated_net_income,adx,macd,rsi,%k,pbv
10,2014-02-07 00:00:00+07:00,1716.2410888671875,1716.2410888671875,1724.612996617759,1703.68322724133,104825500,0.0098523374045056,2678.720098528442,66044.16070148732,3621242159.599311,30.334650074210977,12.0414427317246,66.26084517511939,85.71429790247934,0.640694445757885
11,2014-02-10 00:00:00+07:00,1682.753173828125,1724.6127055153918,1737.170565021572,1670.195314321945,61835500,-0.0195123606212961,2684.212275536667,66179.55874133577,3612198956.989256,28.646343802147868,11.676308043769268,57.066230272774845,55.172445593344285,0.6269076366144269
12,2014-02-11 00:00:00+07:00,1699.4970703125,1691.125163562192,1724.6127905634237,1686.939210187038,71441500,0.009950298561187,2685.995651521537,66223.52395617908,3609565805.283106,27.233180311451243,12.430930145815182,60.05115833641744,68.96560829687203,0.6327251756158969
13,2014-02-12 00:00:00+07:00,1724.612548828125,1716.2406432512896,1732.9844544049606,1703.6827848860362,112510500,0.014778182883838,2687.7558625299066,66266.91801089085,3607119999.184339,26.397589910283383,14.653866945407572,64.0846783546493,89.65505067763708,0.6416552086709234
14,2014-02-13 00:00:00+07:00,1716.2410888671875,1732.984904368331,1741.3568121189026,1707.869181116616,58160500,-0.004854110545946,2689.493214481236,66309.74844892403,3604859571.308224,26.0417023905392,15.617762308034116,61.84329034579196,80.00005715074755,0.6381280605678068
15,2014-02-14 00:00:00+07:00,1737.1705322265625,1741.3564853162652,1741.3564853162652,1728.7986260471575,77919000,0.0121949319912795,2691.208013294986,66352.02281373156,3602782554.2700305,25.73446239306504,17.696932489335495,65.1271973103741,96.66641658061516,0.645498424367299
16,2014-02-17 00:00:00+07:00,1753.9144287109375,1753.9144287109375,1766.4722885823762,1745.5425221299784,97666500,0.0096386026436414,2696.2201501053696,66475.58490332965,3597632294.3356657,26.5720375185815,20.33077449001803,67.53447346508037,91.17647629783065,0.6505086124522858
17,2014-02-18 00:00:00+07:00,1741.3565673828125,1753.9144272437463,1753.9144272437463,1741.3565673828125,47891500,-0.0071599053651406,2697.847795563412,66515.71040976398,3596269246.801847,26.953116692551102,21.23388130990861,63.96794809717274,82.35295157215043,0.6454613823086902
18,2014-02-19 00:00:00+07:00,1716.2410888671875,1741.3568121189026,1749.7287198694742,1699.4972733660445,78352000,-0.0144229384067919,2699.4544174811795,66555.31756023738,3595079773.182295,24.46520261919336,19.8451241732414,57.43503141361813,64.70607366121278,0.6357733169166037
19,2014-02-20 00:00:00+07:00,1741.3565673828125,1712.054894373967,1741.3565673828125,1707.8689410869893,82013000,0.014634003741399,2701.0403217781327,66594.41389820275,3594061906.092278,22.2634735252631,20.39022808144341,61.65262758225997,82.35295157215043,0.6446984716749631
20,2014-02-21 00:00:00+07:00,1749.728515625,1758.1004223983257,1762.2863757849882,1745.5425622383375,64951500,0.0048077162362962,2702.6058143737337,66633.00696711305,3593213678.147066,21.3680038090848,21.20454518717884,62.96978789804349,88.23532997934103,0.6474227600337118
21,2014-02-24 00:00:00+07:00,1741.3565673828125,1753.9144272437463,1758.100380530724,1728.798707521879,37548000,-0.0047847126953847,2707.1828811470277,66745.84199404296,3591667155.332949,19.640056906014703,20.970396700195124,60.7236043018804,79.31034534367488,0.6432356600323224
22,2014-02-25 00:00:00+07:00,1737.1705322265625,1741.3564853162652,1749.7283914956702,1728.7986260471575,58889000,-0.0024038931684976,2708.669786131825,66782.49742126238,3591477810.119647,18.09251416085232,20.23099675870185,59.57922785346027,74.99992179379245,0.6413371394035324
23,2014-02-26 00:00:00+07:00,1720.427001953125,1741.3567708333333,1741.3567708333333,1703.6831868489585,76855000,-0.0096383918347826,2710.137809012575,66818.68729669144,3591448267.127496,17.621881449447216,18.15511805595588,55.10582774705484,52.17414445878017,0.634811630697095
24,2014-02-27 00:00:00+07:00,1724.612548828125,1720.4265960397074,1728.7985016165428,1703.6827848860362,66554500,0.0024328535126734,2711.5872557087364,66854.41916378307,3591576558.971762,17.197868303711637,16.639485795992186,55.995298784921154,56.52154622036649,0.6360158778579882
25,2014-02-28 00:00:00+07:00,1712.0546875,1724.6125458435208,1728.7984986246945,1699.4968291564792,120073000,-0.0072815551160508,2713.018432139772,66889.7005659902,3591860718.267718,17.027752737455366,14.306238287352926,52.62635845564288,31.578656100948933,0.6310516239838789
26,2014-03-03 00:00:00+07:00,1720.427001953125,1707.869140625,1728.7989095052085,1699.4972330729163,86498000,0.0048902143805642,2717.2053990367262,66992.91741783406,3593628727.0184054,16.8737039299789,12.955332465864558,54.58803144751548,31.250510225769148,0.6331604532226499
27,2014-03-04 00:00:00+07:00,1753.9144287109375,1716.240849096621,1762.2863352918966,1716.240849096621,96861000,0.0194646019388184,2718.566553601864,67026.47239503263,3594516682.2738056,16.25892494681862,14.31562516381382,61.46189796059643,81.2500578882434,0.6451614827627279
28,2014-03-05 00:00:00+07:00,1766.4722900390625,1762.286336745131,1770.6582433329938,1753.914430157268,76239000,0.0071599053651405,2719.910967499179,67059.61462461141,3595550668.0572395,16.112790623441242,16.181696986039697,63.681992021373446,94.11766426739617,0.6494596003865688
29,2014-03-06 00:00:00+07:00,1770.658203125,1774.844156323877,1783.2160627216313,1766.472249926123,96116500,0.0023696454846993,2721.2389466481327,67092.35165002334,3596728716.983976,16.562019587302267,17.779908218316677,64.41781421482634,85.00003038506263,0.650680898605393
30,2014-03-07 00:00:00+07:00,1774.8441162109375,1774.8441162109375,1787.4019755237507,1766.4722100023953,90006500,0.0023640435395999,2722.5507969681858,67124.69101472136,3598048861.669285,17.159557700205546,19.151094470460063,65.17760527694523,85.71430703232559,0.6519048673719484
31,2014-03-10 00:00:00+07:00,1758.1004638671875,1774.84427780878,1774.84427780878,1745.5426034109937,67316500,-0.00943387207407,2726.392634149553,67219.39857906135,3602842196.4293337,16.386017015667814,18.708533091199115,59.68739640442823,66.66689850655591,0.6448449287333091
32,2014-03-11 00:00:00+07:00,1741.3565673828125,1753.9144272437463,1766.47228710468,1732.9846608088567,80642000,-0.0095238564737901,2727.643028348614,67250.22273543313,3604711050.301621,15.2302695501087,16.847997498293807,54.72315794486686,47.61921224889554,0.6384107265081073
33,2014-03-12 00:00:00+07:00,1732.9844970703125,1737.1704499617867,1741.356402853261,1728.7985441788385,71547000,-0.0048077863369951,2728.8788233160785,67280.68694835568,3606712163.0088263,14.406415611495463,14.54694270541313,52.37744259744087,38.09523025412003,0.6350536646271543
34,2014-03-13 00:00:00+07:00,1737.1705322265625,1749.7283914956702,1749.7283914956702,1728.7986260471575,41286500,0.0024155064071991,2730.100324971409,67310.79876128199,3608843567.166218,13.437554461579747,12.90468457319389,53.45183132935191,42.85722125150779,0.6363028187415621
35,2014-03-14 00:00:00+07:00,1854.3778076171875,1728.799175047175,1862.7497164551885,1716.2413117901735,198642500,0.0674702185054902,2731.307839234064,67340.56571766494,3611103295.389065,15.606169425157072,20.621174753476907,72.2973069664925,94.87181575987528,0.6789340187070263
36,2014-03-17 00:00:00+07:00,1833.4476318359373,1854.377399322649,1854.377399322649,1799.960003857199,137724000,-0.0112868994092119,2734.8495168605946,67427.87288208323,3618632750.603032,17.59772327344456,24.79247658990107,67.07493554246714,82.05110788292754,0.6704016511813783
37,2014-03-18 00:00:00+07:00,1808.3319091796875,1841.81953712746,1841.81953712746,1791.5880952058014,112634000,-0.0136986310490363,2736.004140747162,67456.33584682226,3621386101.2403927,19.095952449624463,25.80940040728842,61.348226305077205,66.66655752560695,0.660939024999377
38,2014-03-19 00:00:00+07:00,1791.587890625,1808.331702686916,1825.075514748832,1770.658125547605,66348000,-0.0092593723915888,2737.1463068383605,67484.49167228266,3624257939.019555,19.715854154610454,24.99794252313859,57.8049224756826,56.410065997802974,0.654545899190328
39,2014-03-20 00:00:00+07:00,1745.5428466796875,1774.8445251611213,1774.8445251611213,1732.984984473359,120952000,-0.0257006894198472,2738.2763210536496,67512.34790191737,3627246296.5557866,19.14992416347844,20.46134549781482,49.36176413950253,28.205153546700267,0.6374604466535457
40,2014-03-21 00:00:00+07:00,1728.7987060546875,1745.542519188389,1758.100379038665,1707.8689396375603,127408500,-0.0095925119551492,2739.394489312491,67539.91207917932,3630349206.4643583,17.989256166950312,15.357830668239105,46.690986014929976,13.51346942285289,0.6310878965404381
41,2014-03-24 00:00:00+07:00,1720.427001953125,1728.7989095052085,1732.98486328125,1716.2410481770833,70342000,-0.0048424978988257,2742.680977544937,67620.92773125808,3640325576.5768,16.919509947468033,10.52594695864218,45.36925087430343,8.108212377028432,0.6272792993566226
42,2014-03-25 00:00:00+07:00,1724.612548828125,1728.7985016165428,1728.7985016165428,1716.2406432512896,32775000,0.0024328535126734,2743.754821172596,67647.39913355841,3643867022.12742,15.933000952604472,6.950522969946178,46.18941752835009,10.810643860780914,0.6285592777896528
43,2014-03-26 00:00:00+07:00,1737.1705322265625,1737.1705322265625,1745.5424384059677,1732.98457913686,73571500,0.0072816258973475,2744.81834844111,67673.61620075071,3647513183.126724,15.468467264831911,5.060590093070232,48.678923036012016,18.918805284341246,0.6328908917463225
44,2014-03-27 00:00:00+07:00,1732.9844970703125,1749.7283086362092,1774.8440259850545,1732.9844970703125,104411000,-0.0024096857957202,2745.871865269943,67699.58647628789,3651262092.189982,15.72058329664131,3.191981259874637,47.88367875050336,16.21605853793317,0.6311235855501018
45,2014-03-28 00:00:00+07:00,1774.8441162109375,1758.1003037938533,1783.2160224194795,1749.728397585311,126387500,0.0241546414358526,2746.915677578555,67725.31750362292,3655111781.932464,16.1294805022804,4.997886404358724,55.68071304841163,43.24305310803054,0.6461225332462653
46,2014-04-01 00:00:00+07:00,1833.4476318359373,1791.5880968625142,1858.563352819992,1791.5880968625142,207948500,0.0330189649275289,2751.0,67826.0,3671479000.0,17.717493411355807,10.987568366313326,63.83762414363786,81.08087703243227,0.6664658785299663
47,2014-04-02 00:00:00+07:00,1825.07568359375,1833.4475903992256,1837.633543801964,1816.703776788274,110242500,-0.0045662325428974,2751.999878499416,67850.64793811823,3675803082.367632,19.185160949009056,14.892212918008909,62.079818120642,75.67546235528016,0.663181600352726
48,2014-04-03 00:00:00+07:00,1833.4476318359373,1833.4476318359373,1833.4476318359373,1825.0757248412528,51530500,0.0045871786674085,2752.991887995376,67875.10188875195,3680216141.1061034,20.54207229768078,18.443734180310003,63.171907397095175,81.08087703243227,0.6659836666540213
49,2014-04-04 00:00:00+07:00,1816.703857421875,1846.0055325415829,1846.0055325415829,1804.145996656286,63947000,-0.0091323985061388,2753.9763344073403,67899.36939535406,3684716208.830679,20.99607947899234,19.68959537721525,59.48224527950366,72.22226457231605,0.659665747568173
50,2014-04-07 00:00:00+07:00,1825.07568359375,1825.07568359375,1858.5633108156533,1816.703776788274,130536000,0.0046082503417785,2756.8873543338705,67971.12868550024,3698718792.07374,21.683177065158624,21.10431252253511,60.71765643431672,77.77776327666417,0.6620058961512164
51,2014-04-08 00:00:00+07:00,1833.4476318359373,1820.8897713439103,1837.63358533328,1816.703817846568,121323000,0.0045871786674085,2757.8446076044625,67994.72585050536,3703547221.8954334,22.318988173270647,22.635543067683106,61.96654291934089,83.3333429862133,0.6648117978730205
52,2014-04-09 00:00:00+07:00,1833.4476318359373,1833.4476318359373,1833.4476318359373,1833.4476318359373,0,0.0,2758.7958273883637,68018.17428874363,3708452823.77958,22.907489817633397,23.576934941688023,61.96654291934089,83.3333429862133,0.6645825739020292
53,2014-04-10 00:00:00+07:00,1825.07568359375,1745.5425689417286,1825.07568359375,1745.5425689417286,208691000,-0.0045662325428974,2759.7413196050343,68041.48154366792,3713433630.341447,22.122245805002088,23.381253021602333,59.76297152383434,77.77776327666417,0.6613212878426408
54,2014-04-11 00:00:00+07:00,1858.5631103515625,1808.331674936656,1862.7490633028049,1795.7738160829283,150497500,0.0183485140144283,2760.681390173936,68064.6551587312,3718487674.196304,20.669710500366534,25.61940119446649,65.10784657730933,97.14285844474296,0.6732262248612703
55,2014-04-14 00:00:00+07:00,1883.6790771484373,1850.1914491102432,1883.6790771484373,1841.8195421006944,75612000,0.0135136475360926,2763.472131188634,68133.44959928433,3734069555.6715097,19.804459850306667,29.075006272938936,68.48873122785187,100.0,0.681634909898014
56,2014-04-15 00:00:00+07:00,1858.5631103515625,1846.005251497836,1879.4928751077737,1841.8192985465928,44675500,-0.0133334638057859,2764.3935743610687,68156.16408943296,3739396874.851019,19.002913311987665,29.455632234366703,62.017302993494816,83.33319832481442,0.6723221785744203
57,2014-04-16 00:00:00+07:00,1850.191650390625,1850.191650390625,1871.121420191424,1846.0056964304647,91011500,-0.0045042645656266,2765.311125483038,68178.78265698525,3744787594.399864,18.260258622436083,28.75275789990951,59.982866115938016,77.77794878856868,0.6690717848493225
58,2014-04-17 00:00:00+07:00,1875.30712890625,1858.5633152553007,1875.30712890625,1858.5633152553007,64706500,0.0135745280821706,2766.2250904740035,68201.31284539418,3750239746.933315,17.678417760087,29.870452668581947,63.81774705625581,93.939365957,0.6779300554261507
59,2014-04-21 00:00:00+07:00,1871.120849609375,1875.306802293065,1879.492754976755,1866.934896925685,25826500,-0.0022323166335513,2769.8512075170456,68290.70067665495,3772623339.218545,17.257715863873027,30.072689373592084,62.73852299013533,90.90882801216458,0.6755311781843647
60,2014-04-22 00:00:00+07:00,1850.191650390625,1833.4478345499856,1854.3776043507848,1825.0759266296664,113037000,-0.0111853807962853,2770.751830644906,68312.9021211411,3778353145.904056,16.569012434968432,28.2238996065164,57.50289303876799,75.75772893600191,0.6677579817604898
61,2014-04-23 00:00:00+07:00,1850.191650390625,1825.0759266296664,1854.3776043507848,1825.0759266296664,65790500,0.0,2771.6507031585274,68335.06044720151,3784132581.2657857,15.93054511040818,26.45368329451071,57.502893038768,75.75772893600191,0.6675414215370563
62,2014-04-24 00:00:00+07:00,1841.8194580078125,1850.1913646351209,1850.1913646351209,1833.4475513805044,41550000,-0.0045250406254102,2772.548130977372,68357.18319828915,3789959677.919004,15.338579797178994,24.099135892620552,55.35959050936043,69.69691815433347,0.6643056751402685
63,2014-04-25 00:00:00+07:00,1841.8194580078125,1841.8194580078125,1850.1913646351209,1841.8194580078125,43241000,0.0,2773.444420020899,68379.2779178569,3795832468.478981,14.789669635820932,21.97972160095105,55.35959050936042,69.69691815433347,0.6640909926703826
64,2014-04-28 00:00:00+07:00,1774.8441162109375,1846.0053189835453,1879.4929438177144,1774.8441162109375,56595500,-0.0363636845651084,2776.129513694191,68445.46932197048,3813705329.752145,15.980729258018457,14.738194699604264,41.13474163097656,21.21202254900043,0.6393232403084665
65,2014-04-29 00:00:00+07:00,1841.8194580078125,1825.075644753196,1850.1913646351209,1825.075644753196,85302500,0.0377359009645639,2777.0243068310606,68467.52734998822,3819741222.091842,17.08537563705158,14.228181287699954,53.89334395685261,69.69691815433347,0.6632349070468035
66,2014-04-30 00:00:00+07:00,1854.46337890625,1854.46337890625,1858.678068403764,1846.0339999112216,91065500,0.0068649078732796,2777.919490789918,68489.59506375082,3825812971.4146414,17.807110170570205,14.673058580563977,55.83929349597912,78.85012541473203,0.6675727590575068
67,2014-05-02 00:00:00+07:00,1850.2486572265625,1871.322104347594,1917.6836880138635,1850.2486572265625,56020500,-0.0022727446266279,2779.712254851441,68533.78972232227,3838056171.470629,16.65726707094857,14.518732862749175,55.0059020201759,52.789671702222485,0.6656259668594537
68,2014-05-05 00:00:00+07:00,1850.2486572265625,1850.2486572265625,1854.4633466507687,1850.2486572265625,15491000,0.0,2782.4119800951557,68600.3429395893,3856640714.309608,15.59058792647523,14.232324234114458,55.0059020201759,52.789671702222485,0.6649801217299552
69,2014-05-06 00:00:00+07:00,1854.46337890625,1854.46337890625,1875.536826393821,1850.248689408736,16333000,0.0022779217610702,2783.315933294619,68622.6271803327,3862886290.451678,14.978385731085222,14.181393564344944,55.7714652358849,55.74033980244789,0.6662784331174063
70,2014-05-07 00:00:00+07:00,1854.46337890625,1854.46337890625,1871.3221368963068,1846.0339999112216,35320000,0.0,2784.222418752296,68644.97391099152,3869153951.8837337,14.26383737547455,13.979842170598886,55.7714652358849,55.74033980244789,0.666061506586567
71,2014-05-08 00:00:00+07:00,1862.8929443359373,1883.9663939324976,1888.18108385181,1846.034184658689,30284000,0.0045455550783963,2785.1317423876485,68667.3906750187,3875441731.2210455,14.101789497874435,14.334128395080144,57.45074524404146,61.64176146262862,0.6688706735067796
72,2014-05-09 00:00:00+07:00,1888.180908203125,1846.0340129307333,1888.180908203125,1846.0340129307333,33977000,0.0135745663453579,2786.044210120137,68689.88501586717,3881747661.078882,13.951418198002475,16.46308505016873,62.09971195193952,79.34551368479099,0.6777282648080106
73,2014-05-12 00:00:00+07:00,1888.180908203125,1888.180908203125,1888.180908203125,1862.8927710396904,59734500,0.0,2788.8035370950265,68757.90893386984,3900754679.928234,13.81188072990945,17.94339747328104,62.09971195193952,79.34551368479099,0.6770576998657853
74,2014-05-13 00:00:00+07:00,1888.180908203125,1888.180908203125,1900.8249767848424,1871.3221500941688,40691000,0.0,2789.7316404106678,68780.78901653292,3907113538.020861,14.078940033044034,18.898651814297864,62.09971195193952,79.34551368479099,0.6768324525742454
75,2014-05-14 00:00:00+07:00,1913.4688720703125,1905.039493779254,1938.7570069434885,1888.1807371971363,104184500,0.0133927653633849,2790.6644174207486,68803.78439328201,3913480709.710359,15.291227529234108,21.44694438781312,66.650695905475,84.57221103223819,0.6856678503246271
76,2014-05-16 00:00:00+07:00,1913.4688720703125,1875.5366697605489,1934.5423177979592,1875.5366697605489,109104000,0.0,2792.545216202076,68850.15120284997,3926232124.3410416,15.933076326000394,23.199000296924623,66.650695905475,84.57221103223819,0.6852060482202945
77,2014-05-19 00:00:00+07:00,1913.4688720703125,1913.4688720703125,1942.971696089017,1896.610115488196,119587500,0.0,2795.4091150688905,68920.75470917043,3945372413.64532,16.710663129795943,24.307266209934824,66.650695905475,82.45212115698126,0.6845040540776647
78,2014-05-20 00:00:00+07:00,1879.7515869140625,1879.7515869140625,1917.6837938248843,1858.6781386302723,101861000,-0.0176210262149543,2796.3763585542924,68944.60026294728,3951748151.8366914,16.07688269443668,22.21092002749197,55.54383267108915,46.376398141719406,0.672209797927873
79,2014-05-21 00:00:00+07:00,1883.9661865234373,1883.9661865234373,1900.8249443446764,1862.892739246889,64016000,0.0022421045624938,2797.3504171703607,68968.61391498071,3958118431.931816,15.488623255784864,20.651317521427472,56.51920980712991,39.13048082207696,0.6734823692303624
80,2014-05-22 00:00:00+07:00,1926.1134033203125,1926.1134033203125,1926.1134033203125,1871.3224312346144,79345000,0.0223715356986586,2798.3315968365573,68992.80320872366,3964481286.545964,15.624609215530546,22.55396747754708,64.82950259335949,82.60914645858222,0.6883077779265813
81,2014-05-23 00:00:00+07:00,1917.6837158203125,1917.6837158203125,1926.113094790952,1896.610268393716,45565000,-0.0043765270962076,2799.3202034723417,69017.17568762909,3970834748.294404,15.75083547935288,23.11554786443025,62.26620771217022,73.91316147814808,0.685053361684588
82,2014-05-26 00:00:00+07:00,1905.0394287109373,1905.0394287109373,1921.898184717229,1896.610050707792,23381500,-0.0065935206129474,2802.333644391834,69091.46766984949,3989819102.498168,15.867996646729122,22.283997889084503,58.52805103283293,60.869435860629785,0.6798046451475879
83,2014-05-28 00:00:00+07:00,1900.824951171875,1900.824951171875,1921.898398524113,1896.610261701428,40749000,-0.0022122783788859,2804.385348376221,69142.04988044598,4002392305.585405,15.976761341989771,21.04251367228653,57.29340129656701,56.52182115011264,0.6778044794280785
84,2014-05-30 00:00:00+07:00,1816.531494140625,1816.531494140625,1909.254679456388,1816.531494140625,167224000,-0.0443457231447231,2806.474102306023,69193.54587456289,4014880719.976269,16.00787255397472,13.109074343638213,39.39382751858725,0.0,0.6472646559068612
85,2014-06-02 00:00:00+07:00,1879.7515869140625,1879.7515869140625,1879.7515869140625,1850.2487593167568,64835500,0.0348026406243762,2809.682055438944,69272.63522026542,4033419933.524074,16.036753646690077,11.78495014757732,51.60560980088585,49.99999351412079,0.6690264413638066
86,2014-06-03 00:00:00+07:00,1896.6107177734373,1896.6107177734373,1921.898860677084,1858.6785034179688,81122000,0.0089688078875636,2810.7725494246192,69299.52060385195,4039540226.357488,14.892183510658205,11.95754608270272,54.252836318925816,63.33367267595569,0.674764921182144
87,2014-06-04 00:00:00+07:00,1862.8929443359373,1862.8929443359373,1888.18108385181,1858.678254416625,35102000,-0.0177779093630154,2811.874141413414,69326.67969403624,4045627517.708424,13.829612291442404,9.267807714477158,48.53467270159451,36.66670052791835,0.6625093623143237
88,2014-06-05 00:00:00+07:00,1862.8929443359373,1867.1076342552496,1867.1076342552496,1854.4635644973127,25373000,0.0,2812.9871373247884,69354.12003427118,4051679840.19215,12.953806781515834,7.054850532095088,48.53467270159451,36.66670052791835,0.6622472316413038
89,2014-06-06 00:00:00+07:00,1862.8929443359373,1862.8929443359373,1871.3223241745616,1854.4635644973127,32177500,0.0,2814.1118430782044,69381.84916800975,4057695226.423935,12.045387892114205,5.24065821133172,48.5346727015945,36.66670052791835,0.6619825537204732
90,2014-06-09 00:00:00+07:00,1867.1077880859373,1867.1077880859373,1871.3224783524968,1850.2490270196988,99228000,0.0022625260151503,2817.559278585305,69466.8447647766,4075500093.760339,11.311607231161776,4.095685113451282,49.3678494573315,40.000168590331214,0.6626685025854757
91,2014-06-10 00:00:00+07:00,1896.6107177734373,1896.6107177734373,1896.6107177734373,1858.6785034179688,45216000,0.0158014067938438,2818.7338829014934,69495.80450705905,4081348061.137053,11.23059343175422,5.504786944697571,54.87478551371088,73.07704732676446,0.6728590908415736
92,2014-06-11 00:00:00+07:00,1896.6107177734373,1896.6107177734373,1896.6107177734373,1867.1078843858504,41013000,0.0,2819.9217266570267,69525.09076010982,4087149255.338172,11.15537855359914,6.546044941849459,54.87478551371088,73.07704732676446,0.672575660467654
93,2014-06-12 00:00:00+07:00,1888.180908203125,1888.180908203125,1896.6102872576032,1858.6780815124512,34239500,-0.0044446704277875,2821.123115771367,69554.71106738185,4092901708.978965,10.725568484979195,6.614943161586098,52.96580615276287,65.38434546254575,0.6693011367165549
94,2014-06-13 00:00:00+07:00,1867.1077880859373,1867.1077880859373,1892.395929685296,1862.893097819378,40222500,-0.0111605408282841,2822.338356163974,69584.6729723281,4098603454.6747017,10.32651503461949,4.912873128103684,48.430151431503326,46.154001807931714,0.6615464031830849
95,2014-06-16 00:00:00+07:00,1858.6781005859373,1858.6781005859373,1875.536858867896,1846.0340318744688,51139500,-0.0045148370939214,2826.0702442060065,69676.6837077414,4115384770.244261,9.972309980021285,2.85104537820348,46.70711386057181,39.99967715879941,0.6576899864384436
96,2014-06-17 00:00:00+07:00,1867.1077880859373,1867.1077880859373,1867.1077880859373,1837.60495622002,73381000,0.0045353132946164,2827.3439489062907,69708.08743791384,4120864010.312461,9.9864540234086,1.8754880151282125,48.673658952896986,47.999960146875424,0.6603751866864997
97,2014-06-18 00:00:00+07:00,1858.6781005859373,1858.6781005859373,1862.892790156427,1854.463411015448,75782500,-0.0045148370939214,2828.633034482147,69739.87048302515,4126282705.5119486,9.999586305427076,0.4174585886887598,46.81333353549502,39.99967715879941,0.6570941079765108
98,2014-06-19 00:00:00+07:00,1862.8929443359373,1862.8929443359373,1867.1076342552496,1850.2488745780013,41139000,0.0022676566473083,2829.9378068530355,69772.04038652834,4131638888.4579954,9.74295702406309,-0.393456668594581,47.88585315427655,29.999782640034244,0.6582805246902308
99,2014-06-20 00:00:00+07:00,1837.6048583984373,1837.6048583984373,1879.75175882042,1824.9607882718428,66914500,-0.0135746318726406,2831.258571938418,69804.60469187627,4136930591.765868,10.732867871572658,-3.041273968928863,42.36586984848462,13.043451156875769,0.6490416935463168
100,2014-06-23 00:00:00+07:00,1854.46337890625,1854.46337890625,1862.8927579012784,1846.0339999112216,33760000,0.0091741815063035,2835.319882676133,69904.73945351821,4152399150.013138,11.651988296575164,-3.736465658096904,46.77107757660654,41.1760218602178,0.6540579037437935
101,2014-06-24 00:00:00+07:00,1846.0340576171875,1846.0340576171875,1862.89281613424,1846.0340576171875,28983500,-0.0045454234281153,2836.707677814097,69938.95680077467,4157413260.9210095,12.505381112223269,-4.910883840613224,44.92221086159617,29.411430676809974,0.6507664050318006
102,2014-06-25 00:00:00+07:00,1803.88720703125,1803.88720703125,1854.4634838639013,1803.88720703125,21102000,-0.0228310254689122,2838.11299526386,69973.60626714063,4162353055.267053,14.863144117284374,-9.13677258990674,37.03837826199382,0.0,0.6355938646704735
103,2014-06-26 00:00:00+07:00,1854.46337890625,1854.46337890625,1854.46337890625,1833.389931418679,62898500,0.0280373249934156,2839.536140944881,70008.695396069,4167216565.666538,17.052338160284357,-8.309418366094405,48.67814173300548,54.5451433732102,0.6530867320777121
104,2014-06-27 00:00:00+07:00,1824.9608154296875,1824.9608154296875,1846.03426595428,1824.9608154296875,93469500,-0.0159089490858336,2840.9774207766222,70044.23173101273,4172001824.7347336,19.306450589008563,-9.91974362302244,43.61309309342757,22.727362488497157,0.6423707566569846
