Date,Close,Open,High,Low,Volume,Change
2014-01-03 00:00:00+07:00,1590.6619873046875,1624.1496080900492,1632.5215132863898,1565.546271715666,71912500,-0.030612325363407744
2014-01-06 00:00:00+07:00,1565.5467529296875,1573.918660699365,1590.66247623872,1557.1748451600101,58190000,-0.015789171159836912
2014-01-07 00:00:00+07:00,1569.7320556640625,1565.546103515625,1582.289912109375,1561.3601513671874,36152000,0.002673380866168751
2014-01-08 00:00:00+07:00,1561.360595703125,1573.918455722185,1582.2903624015582,1548.802735684065,55877500,-0.005333050268503281
2014-01-09 00:00:00+07:00,1573.918212890625,1557.1744021151928,1578.104165584483,1552.988449421335,97317500,0.008042739916748642
2014-01-10 00:00:00+07:00,1573.918212890625,1573.918212890625,1582.2901182783412,1561.360354809051,120076000,0.0
2014-01-13 00:00:00+07:00,1640.8935546875,1582.2902134486608,1649.2654605787627,1582.2902134486608,196030500,0.04255325419601674
2014-01-15 00:00:00+07:00,1666.0093994140625,1649.2655863546247,1707.868932062657,1645.0796330897651,132835000,0.015306199877996196
2014-01-16 00:00:00+07:00,1674.381591796875,1682.7534997558594,1686.9394537353514,1657.6377758789063,45956000,0.005025297207660984
2014-01-17 00:00:00+07:00,1657.6376953125,1674.3815104166665,1678.5674641927083,1657.6376953125,31507500,-0.010000048117111748
2014-01-20 00:00:00+07:00,1645.0797119140625,1674.3813861720737,1674.3813861720737,1632.521851517772,39292500,-0.007575831216887319
2014-01-21 00:00:00+07:00,1649.2655029296875,1636.7076437703245,1661.8233620890505,1636.7076437703245,28476000,0.002544430513190532
2014-01-22 00:00:00+07:00,1657.6376953125,1645.079833984375,1657.6376953125,1628.3360188802083,100006500,0.005076315710199841
2014-01-23 00:00:00+07:00,1707.868896484375,1674.3812710631128,1716.2408028396906,1657.6374583524816,160911500,0.030302883020771
2014-01-24 00:00:00+07:00,1703.682861328125,1703.682861328125,1716.2407202568334,1670.1952375182354,90143000,-0.002451028392675192
2014-01-27 00:00:00+07:00,1640.8935546875,1666.0092723612884,1666.0092723612884,1615.7778370137119,106837500,-0.03685504389688865
2014-01-28 00:00:00+07:00,1674.381591796875,1640.8939599609375,1682.7534997558594,1632.5220520019532,77513500,0.020408415289163928
2014-01-29 00:00:00+07:00,1674.381591796875,1682.7534997558594,1732.9849475097656,1674.381591796875,144919000,0.0
2014-01-30 00:00:00+07:00,1661.8233642578125,1649.2655050820608,1666.0093173163964,1645.079552023477,81985500,-0.007500218349621002
2014-02-03 00:00:00+07:00,1645.0797119140625,1657.637572310353,1674.3813861720737,1645.0797119140625,55407000,-0.01007547053668234
2014-02-04 00:00:00+07:00,1649.2655029296875,1649.2655029296875,1657.6374090359295,1624.1497846109612,83683500,0.002544430513190532
2014-02-05 00:00:00+07:00,1666.0093994140625,1657.6374928843436,1666.0093994140625,1645.0796330897651,42715000,0.010152335360578357
2014-02-06 00:00:00+07:00,1699.4970703125,1653.4515831858066,1699.4970703125,1649.2656298106526,63581000,0.02010052939089979
2014-02-07 00:00:00+07:00,1716.2410888671875,1716.2410888671875,1724.612996617759,1703.68322724133,104825500,0.00985233740450564
2014-02-10 00:00:00+07:00,1682.753173828125,1724.6127055153918,1737.170565021572,1670.195314321945,61835500,-0.019512360621296132
2014-02-11 00:00:00+07:00,1699.4970703125,1691.125163562192,1724.6127905634237,1686.939210187038,71441500,0.00995029856118701
2014-02-12 00:00:00+07:00,1724.612548828125,1716.2406432512896,1732.9844544049606,1703.6827848860362,112510500,0.014778182883838031
2014-02-13 00:00:00+07:00,1716.2410888671875,1732.984904368331,1741.3568121189026,1707.869181116616,58160500,-0.004854110545946089
2014-02-14 00:00:00+07:00,1737.1705322265625,1741.3564853162652,1741.3564853162652,1728.7986260471575,77919000,0.012194931991279523
2014-02-17 00:00:00+07:00,1753.9144287109375,1753.9144287109375,1766.4722885823762,1745.5425221299784,97666500,0.00963860264364147
2014-02-18 00:00:00+07:00,1741.3565673828125,1753.9144272437463,1753.9144272437463,1741.3565673828125,47891500,-0.007159905365140662
2014-02-19 00:00:00+07:00,1716.2410888671875,1741.3568121189026,1749.7287198694742,1699.4972733660443,78352000,-0.014422938406791985
2014-02-20 00:00:00+07:00,1741.3565673828125,1712.054894373967,1741.3565673828125,1707.8689410869893,82013000,0.014634003741399004
2014-02-21 00:00:00+07:00,1749.728515625,1758.1004223983255,1762.2863757849882,1745.5425622383375,64951500,0.004807716236296278
2014-02-24 00:00:00+07:00,1741.3565673828125,1753.9144272437463,1758.1003805307241,1728.798707521879,37548000,-0.0047847126953847186
2014-02-25 00:00:00+07:00,1737.1705322265625,1741.3564853162652,1749.7283914956702,1728.7986260471575,58889000,-0.0024038931684976506
2014-02-26 00:00:00+07:00,1720.427001953125,1741.3567708333333,1741.3567708333333,1703.6831868489583,76855000,-0.009638391834782656
2014-02-27 00:00:00+07:00,1724.612548828125,1720.4265960397074,1728.7985016165428,1703.6827848860362,66554500,0.0024328535126734163
2014-02-28 00:00:00+07:00,1712.0546875,1724.6125458435208,1728.7984986246943,1699.4968291564792,120073000,-0.007281555116050886
2014-03-03 00:00:00+07:00,1720.427001953125,1707.869140625,1728.7989095052083,1699.4972330729165,86498000,0.004890214380564251
2014-03-04 00:00:00+07:00,1753.9144287109375,1716.2408490966213,1762.2863352918966,1716.2408490966213,96861000,0.019464601938818493
2014-03-05 00:00:00+07:00,1766.4722900390625,1762.286336745131,1770.6582433329938,1753.914430157268,76239000,0.007159905365140551
2014-03-06 00:00:00+07:00,1770.658203125,1774.844156323877,1783.2160627216313,1766.472249926123,96116500,0.002369645484699312
2014-03-07 00:00:00+07:00,1774.8441162109375,1774.8441162109375,1787.4019755237507,1766.4722100023953,90006500,0.002364043539599958
2014-03-10 00:00:00+07:00,1758.1004638671875,1774.84427780878,1774.84427780878,1745.5426034109935,67316500,-0.009433872074070093
2014-03-11 00:00:00+07:00,1741.3565673828125,1753.9144272437463,1766.47228710468,1732.9846608088567,80642000,-0.009523856473790171
2014-03-12 00:00:00+07:00,1732.9844970703125,1737.1704499617867,1741.356402853261,1728.7985441788385,71547000,-0.00480778633699519
2014-03-13 00:00:00+07:00,1737.1705322265625,1749.7283914956702,1749.7283914956702,1728.7986260471575,41286500,0.0024155064071991195
2014-03-14 00:00:00+07:00,1854.3778076171875,1728.799175047175,1862.7497164551883,1716.2413117901735,198642500,0.06747021850549029
2014-03-17 00:00:00+07:00,1833.4476318359375,1854.3773993226491,1854.3773993226491,1799.960003857199,137724000,-0.011286899409211903
2014-03-18 00:00:00+07:00,1808.3319091796875,1841.8195371274594,1841.8195371274594,1791.5880952058014,112634000,-0.013698631049036347
2014-03-19 00:00:00+07:00,1791.587890625,1808.3317026869158,1825.075514748832,1770.658125547605,66348000,-0.009259372391588805
2014-03-20 00:00:00+07:00,1745.5428466796875,1774.8445251611213,1774.8445251611213,1732.984984473359,120952000,-0.025700689419847267
2014-03-21 00:00:00+07:00,1728.7987060546875,1745.542519188389,1758.100379038665,1707.8689396375605,127408500,-0.009592511955149208
2014-03-24 00:00:00+07:00,1720.427001953125,1728.7989095052083,1732.98486328125,1716.2410481770833,70342000,-0.004842497898825737
2014-03-25 00:00:00+07:00,1724.612548828125,1728.7985016165428,1728.7985016165428,1716.2406432512896,32775000,0.0024328535126734163
2014-03-26 00:00:00+07:00,1737.1705322265625,1737.1705322265625,1745.5424384059677,1732.98457913686,73571500,0.007281625897347599
2014-03-27 00:00:00+07:00,1732.9844970703125,1749.7283086362092,1774.8440259850545,1732.9844970703125,104411000,-0.0024096857957202067
2014-03-28 00:00:00+07:00,1774.8441162109375,1758.1003037938533,1783.2160224194797,1749.728397585311,126387500,0.024154641435852664
2014-04-01 00:00:00+07:00,1833.4476318359375,1791.5880968625142,1858.5633528199915,1791.5880968625142,207948500,0.03301896492752898
2014-04-02 00:00:00+07:00,1825.07568359375,1833.4475903992259,1837.633543801964,1816.7037767882741,110242500,-0.004566232542897453
2014-04-03 00:00:00+07:00,1833.4476318359375,1833.4476318359375,1833.4476318359375,1825.0757248412528,51530500,0.004587178667408542
2014-04-04 00:00:00+07:00,1816.703857421875,1846.0055325415829,1846.0055325415829,1804.1459966562861,63947000,-0.009132398506138895
2014-04-07 00:00:00+07:00,1825.07568359375,1825.07568359375,1858.5633108156535,1816.7037767882741,130536000,0.004608250341778586
2014-04-08 00:00:00+07:00,1833.4476318359375,1820.8897713439105,1837.6335853332798,1816.7038178465682,121323000,0.004587178667408542
2014-04-09 00:00:00+07:00,1833.4476318359375,1833.4476318359375,1833.4476318359375,1833.4476318359375,0,0.0
2014-04-10 00:00:00+07:00,1825.07568359375,1745.5425689417286,1825.07568359375,1745.5425689417286,208691000,-0.004566232542897453
2014-04-11 00:00:00+07:00,1858.5631103515625,1808.3316749366554,1862.7490633028046,1795.7738160829285,150497500,0.018348514014428385
2014-04-14 00:00:00+07:00,1883.6790771484375,1850.1914491102432,1883.6790771484375,1841.8195421006944,75612000,0.013513647536092632
2014-04-15 00:00:00+07:00,1858.5631103515625,1846.0052514978356,1879.4928751077737,1841.8192985465935,44675500,-0.013333463805785928
2014-04-16 00:00:00+07:00,1850.191650390625,1850.191650390625,1871.121420191424,1846.0056964304652,91011500,-0.004504264565626692
2014-04-17 00:00:00+07:00,1875.30712890625,1858.5633152553012,1875.30712890625,1858.5633152553012,64706500,0.013574528082170634
2014-04-21 00:00:00+07:00,1871.120849609375,1875.306802293065,1879.4927549767547,1866.934896925685,25826500,-0.00223231663355139
2014-04-22 00:00:00+07:00,1850.191650390625,1833.4478345499858,1854.3776043507848,1825.0759266296664,113037000,-0.011185380796285394
2014-04-23 00:00:00+07:00,1850.191650390625,1825.0759266296664,1854.3776043507848,1825.0759266296664,65790500,0.0
2014-04-24 00:00:00+07:00,1841.8194580078125,1850.1913646351209,1850.1913646351209,1833.4475513805044,41550000,-0.004525040625410259
2014-04-25 00:00:00+07:00,1841.8194580078125,1841.8194580078125,1850.1913646351209,1841.8194580078125,43241000,0.0
2014-04-28 00:00:00+07:00,1774.8441162109375,1846.0053189835457,1879.4929438177144,1774.8441162109375,56595500,-0.03636368456510841
2014-04-29 00:00:00+07:00,1841.8194580078125,1825.075644753196,1850.1913646351209,1825.075644753196,85302500,0.03773590096456392
2014-04-30 00:00:00+07:00,1854.46337890625,1854.46337890625,1858.6780684037642,1846.0339999112216,91065500,0.0068649078732796465
2014-05-02 00:00:00+07:00,1850.2486572265625,1871.322104347594,1917.6836880138633,1850.2486572265625,56020500,-0.002272744626627965
