,Date,Close,Open,High,Low,Volume,Change,interpolated_bvps,interpolated_equity,interpolated_total_debt,interpolated_net_debt,interpolated_working_capital,interpolated_net_income,adx,macd,rsi,%k,pbv
33,2014-02-21 00:00:00+07:00,3454.238525390625,3432.916065357349,3454.238525390625,3411.593605324074,9421800,0.0137672125086518,642.8055061603797,10541.095603979036,2967.8018937088,2147.386464028129,6873.199726238142,602624.3797723207,18.88905041115785,30.22013045669246,62.63101347920479,99.99998722106297,5.3736915634459335
34,2014-02-24 00:00:00+07:00,3556.586181640625,3462.767361501424,3577.9086407631708,3462.767361501424,12285300,0.0296295856518553,643.647664079944,10554.909716454427,2976.626355593706,2165.450457219484,6866.10282841387,611059.8408453366,20.169675456965017,40.02213142375149,68.83950424963109,92.95774272050495,5.525672475988168
35,2014-02-25 00:00:00+07:00,3569.380126953125,3582.173604110664,3620.554035583277,3565.115634567279,11081600,0.0035972544060771,643.9022200679003,10559.08477828366,2979.9769673867463,2171.679486642196,6863.192587737231,613705.0847261625,21.93136708033493,48.19075166171979,69.52118966626233,85.18519674444688,5.543357385189213
36,2014-02-26 00:00:00+07:00,3522.470458984375,3573.6443639575136,3582.1733481197034,3522.470458984375,9972200,-0.0131422449557908,644.1440057042056,10563.050131970538,2983.529267477452,2178.011526721884,6860.018023770632,616268.5261173749,22.25668096666014,50.48410864768857,63.99333119733348,71.6048875528429,5.468451817902832
37,2014-02-27 00:00:00+07:00,3582.17333984375,3505.412482561384,3582.17333984375,3492.619006347656,7117300,0.0169491501928986,644.373207773439,10566.808845328424,2987.2815314949994,2184.4460743450563,6856.583924960653,618751.05646826,21.783869253300104,56.226174485637785,67.53180127543213,88.88882105328744,5.5591593452830805
38,2014-02-28 00:00:00+07:00,3612.02490234375,3582.173456869835,3620.553886764869,3548.05751918536,9806500,0.008333366274593,644.5900130601794,10570.363986170669,2991.232035068568,2190.9826263982227,6852.895079753882,621153.5672281036,22.06224611129034,62.34660207353181,69.16355049956228,97.53082306211186,5.60360047341678
39,2014-03-03 00:00:00+07:00,3556.586181640625,3582.17313258768,3582.17313258768,3505.412279746516,5014400,-0.0153483772127794,645.1679160712315,10579.838651737164,3004.25573941717,2211.199278002758,6840.347950218676,627889.8964542446,21.24745079449431,62.18643623426624,62.84659539571147,79.16654624020855,5.512651967101151
40,2014-03-04 00:00:00+07:00,3526.73486328125,3565.115291055774,3569.379783030721,3509.676895381461,11138400,-0.008393250390914,645.3370020737892,10582.61018065044,3008.981957506595,2218.138816640976,6835.688003890593,629981.2433427813,20.508210619133493,59.05991399624918,59.685522504558215,68.11588536576761,5.464950641212412
41,2014-03-05 00:00:00+07:00,3565.11474609375,3560.850254770672,3586.4372027091435,3539.527798155278,11680900,0.0108825540621422,645.4946252167485,10585.193476114871,3013.897793297928,2225.177844141727,6830.7972533986485,631997.027886706,20.14876127002659,58.885220704644325,62.31034380801457,80.596721064872,5.523074254718437
42,2014-03-06 00:00:00+07:00,3552.32177734375,3603.495680498762,3603.495680498762,3535.2638096254127,9863400,-0.003588375034497,645.6409722846886,10587.591605943811,3019.001522420346,2232.315857391519,6825.680487189425,633938.1415353045,20.115007710373245,57.08752595909618,60.887301501872486,72.88123841591383,5.502007973213619
43,2014-03-07 00:00:00+07:00,3577.908447265625,3565.114972483984,3590.701922047266,3560.8504808901034,9865100,0.0072028018647025,645.7762300621882,10589.80763795062,3024.291420503028,2239.5523532768607,6820.342493709511,635805.4757378629,20.084224745103523,57.00325652801348,62.72108491327835,83.050604332343,5.540477150918163
44,2014-03-10 00:00:00+07:00,3582.17333984375,3569.379863630022,3582.17333984375,3548.057403273809,10202800,0.0011920071854785,646.1173354978343,10595.393825171834,3041.2608848044283,2261.847705611261,6803.049034111471,640973.7161621555,19.69990072345786,56.61490876448079,63.03220838803556,84.74567654586838,5.5441529626870025
45,2014-03-11 00:00:00+07:00,3586.4375,3573.6440249702737,3586.4375,3552.321566587396,7697300,0.0011903835330413,646.2101039593622,10596.912144023698,3047.2782150199387,2269.4731009038805,6796.874016014645,642554.8470734122,19.43630322642225,55.99379368544396,63.3614523807568,86.44045765992382,5.549955777580256
46,2014-03-12 00:00:00+07:00,3573.644775390625,3586.4382531068204,3586.4382531068204,3556.5868051023645,6988600,-0.003566972687904,646.2927170533442,10598.263704120214,3053.4730923416,2277.1944632645896,6790.501712880057,644066.6557850579,19.194973652376436,53.871564384625344,61.58924929164317,77.55112767787486,5.52945233807371
47,2014-03-13 00:00:00+07:00,3582.17333984375,3569.379863630022,3582.17333984375,3556.5863874162947,7901700,0.002386517124437,646.3653615643598,10599.451573274751,3059.84379239859,2285.011289579896,6783.936913154291,645510.0337463787,18.97375969264337,52.25795563351676,62.34539250562416,75.67557845878885,5.542025536724351
48,2014-03-14 00:00:00+07:00,3667.463134765625,3556.5863423192222,3667.463134765625,3518.2059141646982,15551600,0.0238095108277465,646.4282242769875,10600.47881930066,3066.388590820086,2292.9230767363083,6777.184405283932,646885.8724066607,20.379302890835337,57.05508914722623,68.93210753851811,100.0,5.673426680692328
49,2014-03-17 00:00:00+07:00,3710.107421875,3688.784965427443,3838.042160560345,3624.81759608477,21239900,0.0116277343608799,646.5599894703341,10602.627496740211,3087.0503325633863,2317.22317211726,6755.848517271163,650617.0670741322,23.183335095262347,63.49455019510015,71.60646067437962,62.9628943152516,5.7382261233243685
50,2014-03-18 00:00:00+07:00,3663.198486328125,3739.959339359448,3739.959339359448,3599.231108802023,10814600,-0.0126435518471237,646.5855928352007,10603.042928385195,3094.274280734683,2325.509771503176,6748.393061288294,651731.6630231172,25.2208298963515,64.13898456281277,64.980215372325,49.38275790146865,5.665450215593943
51,2014-03-19 00:00:00+07:00,3573.644775390625,3663.199119403994,3671.728104548124,3565.1157902464947,8569400,-0.0244468628363258,646.6023483245742,10603.313075968344,3101.663705416374,2333.888816162738,6740.7738393937625,652783.176917493,26.413003485430785,56.88811982156403,54.593686858535534,20.513038539161855,5.526804510763649
52,2014-03-20 00:00:00+07:00,3458.503173828125,3565.115478816662,3565.115478816662,3449.9741894290423,14315600,-0.0322196549459548,646.6104427230339,10603.441007303012,3109.216882237636,2342.359802982454,6732.9956400341525,653772.5002065452,25.674076829445173,41.517938419666734,44.70052233094924,2.197806836317572,5.348665819969636
53,2014-03-21 00:00:00+07:00,3526.73486328125,3475.5609595818846,3569.379783030721,3462.767483657043,14192700,0.0197286762578277,646.6100628151586,10603.42979020256,3116.9320868276477,2350.922228848832,6725.063251656053,654700.5243395596,25.036156386531623,34.36802738286224,50.43278245386844,19.780213664228345,5.454191120884876
54,2014-03-24 00:00:00+07:00,3586.4375,3535.263599881094,3603.495466706302,3535.263599881094,6233500,0.0169285866483319,646.559945099312,10602.591926424062,3141.032623501951,2377.15310959302,6700.388836876656,657125.7162952361,24.78755407953039,33.07331539269353,54.84357362142087,35.164796046717626,5.546952803346209
55,2014-03-25 00:00:00+07:00,3548.05712890625,3586.4375545795147,3586.4375545795147,3509.6767032329853,5333100,-0.0107015307233849,646.5275358118862,10602.054793716708,3149.378695458735,2386.076260511127,6691.8875768904445,657817.4582969592,24.17901330800474,28.657996053690567,51.66095411915429,25.27468041005149,5.487867000824221
56,2014-03-26 00:00:00+07:00,3488.3544921875,3539.528396718368,3565.115348983802,3488.3544921875,4842800,-0.0168268532748102,646.4875861410201,10601.393851641022,3157.8781733301557,2395.088334908437,6683.25607011867,658452.3583890738,23.306244095519027,20.16453619072172,47.08376186745526,9.890098027562212,5.395856884136018
57,2014-03-27 00:00:00+07:00,3407.3291015625,3492.618941401361,3522.470385344963,3407.3291015625,14264200,-0.0232273958413526,646.4402828712927,10600.612168010362,3166.529332745391,2404.1888296714574,6674.49910500792,659031.3080208661,21.672296573629115,6.8865776291327165,41.6857189579376,0.0,5.270910851081514
58,2014-03-28 00:00:00+07:00,3407.3291015625,3390.271133594728,3432.916053514158,3368.9486736350127,14528800,0.0,646.385812787283,10599.712810638086,3175.3304493336177,2413.377241686697,6665.621470004776,659555.1986416221,20.58061457035916,-3.5934887558319133,41.6857189579376,8.181829208299469,5.271355023820435
59,2014-04-01 00:00:00+07:00,3539.5283203125,3437.1805134600904,3539.5283203125,3424.38703760354,13117200,0.0387984884375791,646.1,10595.0,3212.0,2451.0,6629.0,661118.0,19.639291567774027,-1.3132375040581792,52.08127165361395,36.36367833532491,5.478297972933756
60,2014-04-02 00:00:00+07:00,3505.412109375,3539.5280423129566,3556.5860087819347,3479.825159671533,5169400,-0.0096386320012514,646.012497613263,10593.55829112002,3221.5250368908514,2460.620451573953,6619.590842233684,661379.9673048625,18.921383411098613,-2.2103420172174992,49.62277138599905,29.090882637155172,5.426229557982211
61,2014-04-03 00:00:00+07:00,3496.88330078125,3488.354317120808,3539.5282190834605,3475.5608416301448,6511300,-0.0024330402040149,645.9189491197174,10592.017315378573,3231.1896847297603,2470.3258017191724,6610.089745254491,661592.2242944039,18.2104599674339,-3.562910338047459,49.00004478552492,27.272735757808803,5.413811292495652
62,2014-04-04 00:00:00+07:00,3428.651611328125,3509.6769603520484,3509.6769603520484,3415.858135166453,5420100,-0.0195121436960395,645.8195413039421,10590.380140589014,3240.9922191459045,2480.1155473221684,6600.501497509007,661755.6624179103,16.881845554942505,-9.985185169127362,44.21914954197524,12.727300497057522,5.308993289991667
63,2014-04-07 00:00:00+07:00,3590.7021484375,3351.890604123367,3590.7021484375,3351.890604123367,14563200,0.0472636346527499,645.488029769028,10584.92210006526,3271.209898149524,2509.986125742884,6571.261734140661,661961.9780850774,16.438484430804916,-2.0625924997789298,55.3593353874901,61.53846538780099,5.5627710861227655
64,2014-04-08 00:00:00+07:00,3624.81787109375,3586.4374465762867,3650.404820772059,3548.057022058824,12716500,0.0095011285386328,645.3670525101237,10582.930807216846,3281.546735166384,2520.1084220420594,6561.372767795868,661939.0552373022,16.552425738589466,6.872042396286815,57.29305965139231,85.3331040318676,5.616676365790905
65,2014-04-09 00:00:00+07:00,3624.81787109375,3624.81787109375,3624.81787109375,3624.81787109375,0,0.0,645.2411498518845,10580.858654387106,3292.0128369063677,2530.312598231551,6551.420592917712,661871.7707699214,16.657888896021802,13.793169002889044,57.29305965139231,91.42856579309218,5.617772319582886
66,2014-04-10 00:00:00+07:00,3505.412109375,3496.883126140511,3539.5280423129566,3454.238209968066,8549100,-0.032941175519729,645.1105085788893,10578.708709389406,3302.606478998651,2540.5981511978653,6541.409997952777,661761.0161322207,16.0053402059938,9.583748999344152,48.725447362099366,51.42854064880452,5.433816474478233
67,2014-04-11 00:00:00+07:00,3582.17333984375,3445.709593563988,3582.17333984375,3432.9161173502603,5546700,0.0218979190102803,644.9753154757174,10576.484040037103,3313.325937072412,2550.964577827512,6531.345771347653,661607.6827734862,14.9787701658836,12.269728882771233,53.53580668793539,77.14297104696774,5.553969669678955
68,2014-04-14 00:00:00+07:00,3594.966552734375,3582.1730774577404,3607.7600280110096,3548.057143386714,4450500,0.0035713550621152,644.5442930309288,10569.39236398615,3346.2219634743424,2582.5440685615195,6500.879186156985,660901.1248639389,14.0075048606592,15.249924419676972,54.30522856530854,81.42860039964972,5.577532206249585
69,2014-04-15 00:00:00+07:00,3629.082763671875,3607.760303250771,3637.611747840316,3560.8508903243423,3693800,0.0094899939782613,644.3927604528384,10566.899475349008,3357.4274417657925,2593.228958709572,6490.648317456951,660586.3911139279,13.40071997506972,20.12074573826567,56.37966883659176,92.85727248117068,5.6317869882982325
70,2014-04-16 00:00:00+07:00,3573.644775390625,3603.4962233950814,3633.3476713995374,3569.38028281856,5377300,-0.0152760330616319,644.2376099674659,10564.347201424052,3368.7501141846083,2603.992206953496,6480.387759349655,660233.5358893127,12.838517259083815,19.30227613539228,52.23024459431579,74.28596659710534,5.547091197564661
71,2014-04-17 00:00:00+07:00,3590.7021484375,3616.289099614016,3620.553591476767,3552.3217216727285,2968700,0.0047731025658559,644.07902835939,10561.738610024642,3380.188256359967,2614.8333101798003,6470.102300281681,659843.4506393791,12.10640567933167,19.79670121034178,53.36746262022989,80.00005728208906,5.574940326164326
72,2014-04-21 00:00:00+07:00,3569.380126953125,3590.7025888823555,3599.231573654047,3565.115634567279,1162200,-0.0059381203460869,643.4141263916334,10550.802425949589,3427.061035210391,2658.9662106389774,6428.807223334729,657928.6383721775,11.427875762133434,18.26316527782501,51.71028684291505,72.85734169428576,5.547562573689149
73,2014-04-22 00:00:00+07:00,3356.155029296875,3513.941225083386,3577.9086017535933,3351.890537518861,33053600,-0.0597372905301241,643.2411909387259,10547.958264378263,3439.050660606132,2670.189042074802,6418.4690861621575,657365.7747349398,12.458703627740311,-0.102769361902574,38.75125799714366,1.4285721043360755,5.217568583254142
74,2014-04-23 00:00:00+07:00,3300.717041015625,3368.948917832485,3381.7423947356465,3262.3366103061408,18772700,-0.0165183037724166,643.0659450705886,10545.07619221263,3451.1454095334807,2681.4867098120544,6408.134778708421,656771.0297680991,13.995186459170196,-18.899918497870203,36.21038763519926,9.890124899281073,5.132781585336959
75,2014-04-24 00:00:00+07:00,3326.303955078125,3300.717001577524,3377.4778620793268,3300.717001577524,13425300,0.0077519259435299,642.8885755718007,10542.159277266044,3463.343557621616,2692.858710737244,6397.809089420108,656145.2949209411,15.419761383509698,-31.37537488575253,38.22371151903481,16.48353125734893,5.173997612447272
76,2014-04-25 00:00:00+07:00,3368.94873046875,3347.6262701493274,3368.94873046875,3334.832793957674,7804600,0.0128204685941346,642.7092692269415,10539.210587351865,3475.6433804997155,2704.304541736877,6387.496806743804,655489.4616427519,16.7407233285943,-37.39814873549904,41.53568717679314,27.47252088353483,5.2417926608106375
77,2014-04-28 00:00:00+07:00,3283.658935546875,3368.948778028612,3368.948778028612,3283.658935546875,9859900,-0.0253164419364755,642.1615969617233,10530.20454593735,3513.135654165575,2739.079984047524,6356.6882828528005,653350.2857148554,18.355466001746183,-48.478475456295655,37.23593424996038,5.494478719381438,5.113446445696754
78,2014-04-29 00:00:00+07:00,3262.33642578125,3287.9233781403186,3296.452362260008,3253.8074416615605,8489200,-0.0064935214601007,641.9764110783672,10527.159434286375,3525.824932495307,2750.8161042100155,6346.477511090388,652582.9732053999,20.07675095588784,-58.30407247552148,36.22628204035533,2.222222101832592,5.081707628947461
79,2014-04-30 00:00:00+07:00,3215.427001953125,3266.6009064934933,3287.923366718647,3215.427001953125,11549400,-0.0143790883911953,641.7902222718341,10524.097886734602,3538.6072637608904,2762.623538879492,6336.304088172914,651790.0195113426,21.93315604659672,-69.07203987449793,34.03952990587605,0.0,5.010090354089583
80,2014-05-02 00:00:00+07:00,3155.723876953125,3198.3687942092483,3198.3687942092483,3147.1948935019004,5195100,-0.0185677127683927,641.4155830275533,10517.937755182073,3564.4441876163232,2786.45033928543,6316.08844265912,650130.7543665661,24.10323519903678,-81.47486220066003,31.438423031040827,1.7391293500159943,4.919936403879923
81,2014-05-05 00:00:00+07:00,3185.575439453125,3159.9884881322164,3211.1623907740336,3159.9884881322164,5255700,0.0094594976189177,640.8507718517798,10508.6509839312,3603.854361147801,2822.7128208594245,6286.164801890102,647471.8339970352,25.84710287166523,-87.88591290401337,34.147980873436765,7.826106629838582,4.970853714115376
82,2014-05-06 00:00:00+07:00,3368.94873046875,3211.162524105024,3373.2132225326345,3198.36904791337,14921800,0.0575636315952716,640.6624879823439,10505.55524505512,3617.1587982412248,2834.937577187478,6276.316029420553,646543.7536303707,25.00078757692429,-77.30170027053373,47.79613656375312,45.21741759181602,5.258539080505046
83,2014-05-07 00:00:00+07:00,3364.683837890625,3368.948329446887,3381.7418041156725,3317.7744307717444,6375200,-0.0012659416688515,640.4745086817837,10502.46454497174,3630.544217674744,2847.230126228072,6266.53812492204,645596.2722241059,24.10853052658394,-68.46797314580544,47.54930214343777,44.7367482562279,5.25342350441983
84,2014-05-08 00:00:00+07:00,3368.94873046875,3377.477714596519,3403.0646669798257,3343.361778085443,9300200,0.0012675463085407,640.2870207346784,10499.381951494424,3644.0088950775344,2859.589964867716,6256.83587684115,644630.281227526,23.005022082200952,-60.42688879194248,47.83939712310757,46.84689177901698,5.261622711956818
85,2014-05-09 00:00:00+07:00,3394.535888671875,3377.4779193820664,3394.535888671875,3373.2134270596143,5999100,0.0075949978020486,640.1002109256069,10496.310532436524,3657.5511060787753,2872.0165899929166,6247.21407362447,643646.6720899177,21.981071085001663,-51.39962345352205,49.63902100188468,54.71701877969822,5.3031319639205545
86,2014-05-12 00:00:00+07:00,3296.452392578125,3411.5936792529105,3411.5936792529105,3292.187900479059,15021500,-0.0288945232310168,639.5457181723845,10487.193999912908,3698.625696964974,2909.6921531469443,6218.87921762554,640599.050323779,21.860813457869703,-51.55656460447108,43.45042989510471,34.65352883289336,5.154365511191793
87,2014-05-13 00:00:00+07:00,3296.452392578125,3334.8328214697203,3334.8328214697203,3292.187900479059,4882500,0.0,639.3634887612374,10484.197956666258,3712.460798651791,2922.3808930794544,6209.627078331553,639553.8831149145,21.7492147220584,-51.09188192964348,43.45042989510471,56.45165829800123,5.155834592564834
88,2014-05-14 00:00:00+07:00,3360.419921875,3326.3039835818527,3360.419921875,3313.5105067219224,11405900,0.0194049607514115,639.182871411019,10481.228426905816,3726.364812082945,2935.133903930063,6200.479326134702,638495.5550114508,21.17711552660571,-45.04768375149433,48.32341817206689,80.64523737030247,5.257368543773322
89,2014-05-16 00:00:00+07:00,3411.59326171875,3351.890379638672,3411.59326171875,3347.625888061524,9208200,0.0152282574896762,638.8272200316836,10475.381179096988,3754.372676694978,2960.8307259316043,6182.516136818759,636342.981917869,19.782216299432296,-35.72033529710916,51.8947285624864,99.99984208166488,5.340400588361821
90,2014-05-19 00:00:00+07:00,3411.59326171875,3411.59326171875,3420.122244873047,3351.890379638672,8639500,0.0,638.3105030341183,10466.885853864247,3796.858202425001,2999.845412982349,6156.473967238017,633037.7018001492,18.37472133856732,-28.00553922262088,51.8947285624864,96.87499874547257,5.344723681503322
91,2014-05-20 00:00:00+07:00,3287.923583984375,3287.923583984375,3411.5938614623865,3258.0721376965794,7184000,-0.0362498305768345,638.143480525629,10464.139829101568,3811.139474534911,3012.9734839582115,6148.053095002293,631919.1287640936,18.2546345337912,-31.499730041779003,43.47395802326,51.562692333866345,5.152326528943244
92,2014-05-21 00:00:00+07:00,3249.54296875,3249.54296875,3309.2458579396325,3241.0139845800527,6158900,-0.0116732078024345,637.9793775701212,10461.4417925186,3825.4775877934026,3026.1623040577283,6139.770128989807,630793.63497844,18.3290879425092,-36.93779040586105,41.23753149479538,37.500116691829554,5.093492177014512
93,2014-05-22 00:00:00+07:00,3322.039306640625,3322.039306640625,3330.5682907398304,3258.071925896582,8078200,0.0223097028067649,637.8183809521734,10458.794811928705,3839.870817829653,3039.411370167407,6131.629857647144,629662.1118924742,18.056800134401165,-34.99804375758595,46.80415658495811,64.06262042273603,5.208440844369029
94,2014-05-23 00:00:00+07:00,3351.890625,3351.890625,3356.155116889313,3292.187738549618,11076800,0.0089858414076267,637.6606774563647,10456.201955145234,3854.317440272838,3052.720179173756,6123.63706942089,628525.4509554823,17.39991167158014,-30.699608858376,48.94868120943636,73.77056298732289,5.25654277188728
95,2014-05-26 00:00:00+07:00,3381.7421875,3381.7421875,3381.7421875,3351.890743221942,10432100,0.0089058880016408,637.209193547563,10448.778805766982,3897.9604183357865,3093.000032437904,6100.591487906441,625093.5555312082,16.388558511574843,-24.602075424174476,51.07286157318816,82.69244461894914,5.307114557893738
96,2014-05-28 00:00:00+07:00,3407.3291015625,3407.3291015625,3407.3291015625,3373.213165626956,12079700,0.0075661929987085,636.9280942696716,10444.156901791855,3927.2910856140206,3120.1427586833343,6086.052970666259,622796.2792301357,15.42981073043324,-17.504413336795096,52.88254165109549,92.85731250495137,5.349629153145593
97,2014-05-30 00:00:00+07:00,3219.69140625,3219.69140625,3432.9160026903974,3219.69140625,16514500,-0.0550688500346077,636.6646503102318,10439.825120563031,3956.79393762026,3147.5123817916383,6072.219308609772,620499.84630782,15.973835064328007,-26.704983951537088,40.92743660192254,0.0,5.05712293698279
98,2014-06-02 00:00:00+07:00,3241.013671875,3241.013671875,3275.129605263158,3206.897738486842,4274600,0.006622456296156,636.3058568233,10433.925115602886,4001.340885505237,3188.983443585875,6052.874216809717,617072.3786220182,16.600049984212966,-31.90886656592465,42.51771458353676,15.094325898119695,5.093483954486087
99,2014-06-03 00:00:00+07:00,3249.54296875,3249.54296875,3258.071952919948,3219.691524155184,8500800,0.002631675684992,636.1967054532328,10432.13009637176,4016.261015950438,3202.916218965127,6046.819780338622,615938.0369766069,17.181387819575498,-34.94218884166503,43.17670366274525,18.8680460906252,5.107764533981662
100,2014-06-04 00:00:00+07:00,3249.54296875,3249.54296875,3266.600937089895,3236.749492495079,3138600,0.0,636.0930886202519,10430.426014707356,4031.213846352706,3216.902699879146,6040.9702883429645,614809.2548716003,17.560773627436397,-36.92048435360357,43.17670366274525,18.8680460906252,5.10859656689334
101,2014-06-05 00:00:00+07:00,3275.1298828125,3275.1298828125,3275.1298828125,3236.749454498291,2342900,0.0078740039164162,635.995193108937,10428.815938423037,4046.197652341217,3230.9423832144407,6035.330529269331,613686.923756284,17.746004189199034,-36.00927008630697,45.35621441361935,30.188774595758776,5.149614208250025
102,2014-06-06 00:00:00+07:00,3275.1298828125,3275.1298828125,3304.9813270568848,3275.1298828125,3252000,0.0,635.9032057038662,10427.302935332153,4061.210709545151,3245.0347658575174,6029.905291564307,612571.9350799442,17.323368768832616,-34.884974463317576,45.35621441361935,30.188774595758776,5.150359132389239
