,Date,Close,Open,High,Low,Volume,Change,adx,macd,rsi,%k
13,2014-01-23 00:00:00+07:00,280.3352355957031,283.0702135039539,287.17268036633,278.9677466415777,93197000,0.0,100.0,2.6000777720307724,62.91661046136321,81.57903247938154
14,2014-01-24 00:00:00+07:00,284.43768310546875,284.43768310546875,284.43768310546875,276.23274993896484,55790200,0.0146340773076494,67.70229599596243,3.260861194781967,66.23402427317872,94.4444103652749
15,2014-01-27 00:00:00+07:00,263.92535400390625,276.23275393154955,277.6002428123988,262.557865123057,114887600,-0.0721153712040207,61.330999915763144,2.4772081130536776,44.70136606899537,52.77779352017215
16,2014-01-28 00:00:00+07:00,255.7203826904297,263.9253147553633,266.6602921103411,254.3528940129408,91885700,-0.031088226989193,62.372924998372426,1.3410604750019957,39.21022486822083,32.35283295561965
17,2014-01-29 00:00:00+07:00,261.1903991699219,258.4554211681426,263.9253771717012,257.087932167253,41857200,0.021390615882638,62.99579887575313,0.7993756949063027,44.136995636166105,20.833484664884157
18,2014-01-30 00:00:00+07:00,259.8228759765625,257.08789833470394,262.55785361842106,254.35292069284537,60267100,-0.0052357330043731,64.18137144738202,0.28563783945702426,43.19447521117864,16.666720205681166
19,2014-02-03 00:00:00+07:00,248.88291931152344,262.5578049879808,263.9252935556265,248.88291931152344,79974800,-0.0421054405772411,66.04912420448765,-0.826885046008897,36.48265880359417,0.0
20,2014-02-04 00:00:00+07:00,244.780517578125,244.78051757812503,247.51549542815997,240.67805080307264,61098500,-0.0164832594568834,68.36994046958237,-1.9479519035205612,34.32851751979291,8.823528251732457
21,2014-02-05 00:00:00+07:00,247.51547241210935,251.61793880568024,251.61793880568024,246.1479836142524,46415400,0.0111730903302444,67.05532604168447,-2.609232653532615,36.999248164595194,14.70583091695395
22,2014-02-06 00:00:00+07:00,248.88291931152344,247.5154307438777,248.88291931152344,246.147942176232,52459400,0.0055246926023972,66.01220636561258,-2.998252720706489,38.34925690619233,17.64691661278391
23,2014-02-07 00:00:00+07:00,247.51547241210935,250.25045000782328,252.9854276035372,247.51547241210932,71746300,-0.0054943380734876,62.632433206654746,-3.3590147126383556,37.484240688995484,14.70583091695395
24,2014-02-10 00:00:00+07:00,248.88291931152344,250.2504078791692,251.6178964468149,247.5154307438777,65517700,0.0055246926023972,59.843872905068515,-3.505014841220003,38.96682014365907,17.64691661278391
25,2014-02-11 00:00:00+07:00,258.4553527832031,248.8829323097512,259.8228414222677,248.8829323097512,116085900,0.0384615926965161,53.934756991707246,-2.905449599525525,48.22354487713997,38.23517285140197
26,2014-02-12 00:00:00+07:00,257.0879211425781,261.19038796932136,261.19038796932136,255.7204322003304,83501800,-0.0052907847560503,48.444740478104684,-2.501279407859471,47.12402847349651,35.29411997396251
27,2014-02-13 00:00:00+07:00,255.7203826904297,257.08787136791864,259.8228487228965,254.3528940129408,37714600,-0.0053193415158155,44.178569789315894,-2.2547676136263135,45.99457639305576,34.37490466877938
28,2014-02-14 00:00:00+07:00,258.4553527832031,258.4553527832031,258.4553527832031,254.35288686600944,23754900,0.0106951587667705,40.49555937117158,-1.839055025958288,48.645525603006355,48.148013464748054
29,2014-02-17 00:00:00+07:00,266.6603088378906,258.45537625826324,268.02779760116186,255.7203987317208,91117800,0.0317461254577688,38.64128756221918,-0.8972530242286325,55.674975999198516,94.99999479568572
30,2014-02-18 00:00:00+07:00,261.1903991699219,266.66035517348047,268.0278441743701,259.82291016903224,82343600,-0.0205126503145769,37.017860776717974,-0.5513362797966579,50.693229545687565,75.0000122062207
31,2014-02-19 00:00:00+07:00,259.8228759765625,261.1903647974918,263.92534243935035,259.8228759765625,40023800,-0.0052357330043731,35.588370673168725,-0.375341990141294,49.50069194453202,69.99988962834946
32,2014-02-20 00:00:00+07:00,266.6603088378906,259.8228650215345,266.6603088378906,259.8228650215345,64787800,0.0263157462006728,35.03413435144615,0.27287416289084376,55.178161863268905,94.99983302281672
33,2014-02-21 00:00:00+07:00,265.2928161621094,269.3952823914204,270.76277113452403,265.2928161621094,57328300,-0.0051282198004675,35.495094373938926,0.6747056344406133,53.873607769759836,81.8181624686861
34,2014-02-24 00:00:00+07:00,265.2928161621094,265.2928161621094,268.0277936483168,262.5578386759021,27364900,0.0,34.66513278976796,0.9811807982573555,53.873607769759836,77.77780629033386
35,2014-02-25 00:00:00+07:00,257.0879211425781,266.6603437383124,266.6603437383124,257.0879211425781,45368800,-0.0309276939278958,32.023166130756316,0.5926041385089889,46.26259817758794,44.44466782557416
36,2014-02-26 00:00:00+07:00,255.7203826904297,254.3528940129408,259.8228487228965,254.3528940129408,33261600,-0.0053193415158155,29.634101337765756,0.1784842468366037,45.118477469078655,35.29415326087493
37,2014-02-27 00:00:00+07:00,259.8228759765625,255.72040951377463,263.92534243935035,255.72040951377463,34825200,0.0160428873247042,27.77947373607085,0.1635134190225358,49.17896644315049,52.94130436373169
38,2014-02-28 00:00:00+07:00,272.1302490234375,262.5578282035176,272.1302490234375,259.8228508263976,58093200,0.0473683196701479,27.534995143595097,1.0868192409723747,58.983245186025485,100.0
39,2014-03-03 00:00:00+07:00,268.0277709960937,268.0277709960937,270.7627482511559,265.2927937410316,41648700,-0.0150754208400787,27.313650009957787,1.4836319803673632,55.163046240776794,76.9230215877127
40,2014-03-04 00:00:00+07:00,277.6002197265625,266.66030958955514,280.3351972608144,265.2928208224292,150132000,0.0357143914412072,28.294649756360506,2.5108448107114896,61.43884264363032,89.47369386057844
41,2014-03-05 00:00:00+07:00,278.9677429199219,280.33523185580384,284.43769866344974,274.865276112276,68200300,0.0049262323880954,29.57342855081835,3.3913456419304,62.25172224293963,81.8182151832731
42,2014-03-06 00:00:00+07:00,278.9677429199219,277.6002539840399,280.33523185580384,273.497787176394,57321600,0.0,30.42720425634894,4.041853493378994,62.25172224293963,81.81821086401727
43,2014-03-07 00:00:00+07:00,277.6002197265625,281.7026860279403,283.0701747950662,276.2327309594366,58485800,-0.0049020835851689,31.477964715332078,4.399216704114565,60.76610500273188,77.27264971031957
44,2014-03-10 00:00:00+07:00,273.4977111816406,274.86519973754883,278.9676654052734,272.1302226257324,57831400,-0.0147784772971825,31.467263262094008,4.310892367867609,56.41639439959726,63.63616912625012
45,2014-03-11 00:00:00+07:00,263.92535400390625,272.1302872890018,276.23275393154955,262.557865123057,89433900,-0.034999770697814,29.759032104080283,3.4492810569284984,47.81586701834107,31.8182554354845
46,2014-03-12 00:00:00+07:00,258.4553527832031,261.19033006133225,262.55781870039687,258.4553527832031,60940200,-0.0207255617458493,27.58467433133368,2.309566470069228,43.71476031495747,13.636315136229179
47,2014-03-13 00:00:00+07:00,265.2928161621094,259.8228611896948,269.3952823914204,259.8228611896948,59973800,0.0264551045481407,26.421790543878622,1.9234387367817476,49.54065844605713,36.363613712158546
48,2014-03-14 00:00:00+07:00,265.2928161621094,265.2928161621094,269.3952823914204,261.1903499327984,38471900,0.0,25.354835081088062,1.599032071707029,49.54065844605714,36.363613712158546
49,2014-03-17 00:00:00+07:00,268.0277709960937,266.66028236856266,270.7627482511559,263.9253051135005,43667500,0.0103091929647773,24.54037280681228,1.5405291497663143,51.852543453709046,45.45443170401827
50,2014-03-18 00:00:00+07:00,266.6603088378906,268.02779760116186,276.23273018078925,266.6603088378906,105058100,-0.0051019420604108,24.398247276133965,1.3700120942880858,50.60412435080573,38.095167225210616
51,2014-03-19 00:00:00+07:00,273.4977111816406,268.0277569580078,274.86519973754883,268.0277569580078,89513200,0.0256408701150445,24.267514048362806,1.7569779860411927,56.27304155527235,57.89453526547668
52,2014-03-20 00:00:00+07:00,262.557861328125,274.86526107788086,277.6002388000488,262.557861328125,94010200,-0.0399997857614612,23.25998130610921,1.1810248365531493,46.98233164626598,15.789600230211914
53,2014-03-21 00:00:00+07:00,270.7628173828125,268.02783942945075,270.7628173828125,258.4554165926847,113423300,0.0312500871738652,21.755638208894155,1.361393284631447,53.22045660774105,47.368565780529735
54,2014-03-24 00:00:00+07:00,266.6603088378906,270.76277512770434,272.1302638909756,266.6603088378906,31652300,-0.015151668846471,20.557706664014646,1.1642748651690908,50.04949444795923,31.57896555031782
55,2014-03-25 00:00:00+07:00,268.0277709960937,265.2927937410316,268.0277709960937,263.9253051135005,29746700,0.005128105356821,19.035725260721133,1.1042956573718925,51.09544765783855,38.888837824125496
56,2014-03-26 00:00:00+07:00,266.6603088378906,269.3952863644331,270.76277512770434,266.6603088378906,44375600,-0.0051019420604108,18.040282622212,0.9368788713881031,49.968627841230486,33.333395832531885
57,2014-03-27 00:00:00+07:00,265.2928161621094,268.0277936483168,269.3952823914204,265.2928161621094,33800800,-0.0051282198004675,16.880732735703145,0.687117122533607,48.80939658721838,33.33345929775593
58,2014-03-28 00:00:00+07:00,268.0277709960937,266.66028236856266,268.0277709960937,265.2927937410316,27164400,0.0103091929647773,15.809887866786154,0.6996311410180169,51.245507894438155,49.9998704848268
59,2014-04-01 00:00:00+07:00,269.395263671875,269.395263671875,272.13024096803616,268.0277750237944,38515200,0.0051020559201724,15.599795217708651,0.8095362327667885,52.463634382959576,57.14273189741521
60,2014-04-02 00:00:00+07:00,268.0277709960937,269.39525962362484,272.130236878687,265.2927937410316,51916600,-0.005076157082876,14.813732661392951,0.7782349141276086,51.08899188280902,49.99970383494582
61,2014-04-03 00:00:00+07:00,269.395263671875,269.395263671875,269.395263671875,265.29279772763323,21530500,0.0051020559201724,14.086989597268113,0.8530632608751034,52.43125534400768,57.14258905461265
62,2014-04-04 00:00:00+07:00,265.2928161621094,269.3952823914204,269.3952823914204,265.2928161621094,13003300,-0.0152283579668365,13.41487917814467,0.5770740599328974,48.161221163047394,35.71409279943406
63,2014-04-07 00:00:00+07:00,268.0277709960937,265.2927937410316,270.7627482511559,265.2927937410316,28061100,0.0103091929647773,13.12771344740258,0.5709812836255992,51.02479986628312,49.99970383494582
64,2014-04-08 00:00:00+07:00,265.2928161621094,269.3952823914204,270.76277113452403,263.9253274190057,37870500,-0.0102039979805832,12.456510684854734,0.34288446692511343,48.15980551940129,35.71409279943406
65,2014-04-09 00:00:00+07:00,265.2928161621094,265.2928161621094,265.2928161621094,265.2928161621094,0,0.0,11.835250809994811,0.16027920049003797,48.15980551940129,35.71409279943406
66,2014-04-10 00:00:00+07:00,261.1903991699219,263.9253771717012,266.66035517348047,254.35295416547368,70461000,-0.0154637319303839,13.33372372977385,-0.31011100568673555,43.87421359430872,38.46164076581141
