,Date,Close,Open,High,Low,Volume,Change,adx,macd,rsi,%k,interpolated_bvps,interpolated_equity,interpolated_total_debt,interpolated_net_debt,interpolated_working_capital,interpolated_net_income,pbv
55,2014-04-14 00:00:00+07:00,276.23272705078125,278.96770454633355,288.5401257807666,276.23272705078125,82179300,0.0,13.149781410020548,1.1624856325960875,58.46802193609274,63.99995042444555,1013.6037281218046,32421.43582360732,25236.944056322853,16041.465626331008,8839.936900351224,1357438523.5492663,0.2725253660645439
56,2014-04-15 00:00:00+07:00,265.2928161621094,278.967703593146,281.7026810793533,265.2928161621094,77276500,-0.0396039636775578,12.338168583480714,0.7844292411934362,47.951413318146834,31.99990370581574,1013.8450747766024,32429.15799022082,25210.831301214414,16032.458085980552,8804.755260342788,1345541627.8437698,0.2616699757806348
57,2014-04-16 00:00:00+07:00,269.395263671875,266.66028637571384,272.13024096803616,266.66028637571384,47097400,0.0154638469639478,11.58618720384168,0.805274490548129,51.47614860548813,43.99986543394678,1014.0930887739316,32437.093419770536,25185.34191834481,16023.643258416909,8769.807867875781,1333517689.0763884,0.26565141470156534
58,2014-04-17 00:00:00+07:00,268.0277709960937,270.7627482511559,270.7627482511559,266.66028236856266,20552800,-0.005076157082876,10.889344285590086,0.7037329698355279,50.25446463601688,39.99984843584686,1014.347732640781,32445.2409135418,25160.49818627767,16015.01696894664,8735.129041074886,1321373271.5923736,0.26423657526034267
59,2014-04-21 00:00:00+07:00,266.6603088378906,269.3952863644331,270.76277512770434,266.6603088378906,11138200,-0.0051019420604108,10.243505176133068,0.5074399317450116,49.00206705278219,35.99992070391549,1015.4318573431495,32479.927556549,25068.02533730711,15982.313698130632,8599.78575302608,1271722101.3950005,0.26260778299353366
60,2014-04-22 00:00:00+07:00,276.23272705078125,268.0277945641244,277.60021579855743,266.6603058163483,63100600,0.0358974241596259,10.419919817778773,1.1090956298216383,57.06776726385982,63.99995042444555,1015.7190884624276,32489.117390708016,25046.744037707263,15974.56747872572,8566.964526425989,1259073755.506584,0.2719577983603085
61,2014-04-23 00:00:00+07:00,292.6426086425781,277.60023156281943,292.6426086425781,276.23274273738684,145607900,0.0594060007552261,11.7995327661354,2.8730783467342462,66.77028741854511,100.0,1016.0127246131568,32498.51209680058,25026.24206029185,15966.984749253572,8534.617774240109,1246344316.9730403,0.2880304562661858
62,2014-04-24 00:00:00+07:00,296.7451171875,295.3776281682028,303.5825622839862,289.9076720910138,129850000,0.0140188353430532,13.703626371547989,4.548700155277572,68.67620527147471,86.11111207705305,1016.3127283223262,32508.11047611203,25006.54168362453,15959.561335020751,8502.779814593123,1233540350.13962,0.2919820926353552
63,2014-04-25 00:00:00+07:00,298.11260986328125,299.48009889935133,302.2150769714916,298.11260986328125,65469000,0.0046083072528442,15.469230377104346,5.918425482079613,69.30812399889777,88.88889708905077,1016.619062116924,32517.9113299277,24987.66518626897,15952.293061333825,8471.484965609714,1220668419.351575,0.2932392485760753
64,2014-04-28 00:00:00+07:00,310.4199523925781,299.4800421760996,313.15492994669773,296.74506462198,84912700,0.0412842064444747,17.620419331575636,7.903595814991945,74.32778279521425,95.34883391623566,1017.5756692831744,32548.516751253388,24936.20175570941,15931.377336614054,8381.202263887775,1181710486.7121994,0.30505834776027196
65,2014-04-29 00:00:00+07:00,307.6849365234375,309.05242513020835,310.41991373697914,303.582470703125,40920400,-0.0088106961168582,19.61553615434934,9.15107055717084,71.52810701344963,90.69760267306044,1017.906948689372,32559.115515939287,24920.843561237474,15924.687878176348,8352.423038805504,1168632343.5581644,0.30227216438555987
66,2014-04-30 00:00:00+07:00,324.0948486328125,314.52242694323576,329.5648038839992,314.52242694323576,146584200,0.0533334920285413,22.13120290599965,11.330568258991036,77.10124216067305,92.7272693443153,1018.244370815941,32569.91076155608,24906.42063889558,15918.132686817358,8324.358515010226,1155519058.1757593,0.3182878864069814
67,2014-05-02 00:00:00+07:00,311.7874450683594,325.4623330099541,326.8298218041136,310.41995627419993,43938300,-0.0379746966555366,24.05679600432544,11.928951942988649,66.5757132217067,75.47169638717152,1018.9374933381472,32592.08590072369,24880.469724856583,15905.408406561788,8270.510843779382,1129213318.106844,0.30599271015821655
68,2014-05-05 00:00:00+07:00,318.6249084472656,314.5224418148974,321.3598862021778,307.684997427617,50592800,0.021929886809288,25.559513504954477,12.80629916735728,69.09954650328879,82.97875042534639,1020.0223106989558,32626.792248590147,24849.11485886498,15887.224621932924,8195.95754970264,1089655249.9219732,0.3123705286690567
69,2014-05-06 00:00:00+07:00,322.72735595703125,319.99237836417507,328.1973111427436,318.62488956774695,47856500,0.012875476464655,27.221032940827016,13.67443705414371,70.53704538045515,89.36169835519298,1020.3958022145129,32638.74120678432,24840.771419140256,15881.387364484088,8172.901914247665,1076468962.419621,0.3162766401592721
70,2014-05-07 00:00:00+07:00,310.4199523925781,321.3598626090566,324.09484016317623,310.4199523925781,62362500,-0.0381356068436038,27.890861509369465,13.21835191203212,61.32071632381366,69.56522197418987,1020.7751741393612,32650.878254906725,24833.519201491195,15875.655151259924,8150.801206952467,1063293483.1056564,0.3041021767151619
71,2014-05-08 00:00:00+07:00,300.84747314453125,310.4198927445845,314.5223582874645,300.84747314453125,67819400,-0.0308371906324528,27.63449225007192,11.947763751635478,55.27168180377741,54.34774790804055,1021.1603890004892,32663.20219424269,24827.380484481462,15870.023807566991,8129.689745941725,1050135376.32533,0.2946133402598983
72,2014-05-09 00:00:00+07:00,306.3174743652344,303.5824969155448,309.052451814924,302.2150081907,39212600,0.0181819749507261,27.39660593389087,11.251932779918375,57.831530826406365,63.04345439055344,1021.551409324886,32675.71182607757,24822.37754667472,15864.489158711858,8109.601849340125,1037001206.4238936,0.29985517279807855
73,2014-05-12 00:00:00+07:00,326.8297424316406,306.31741550078453,329.5647193557548,306.31741550078453,124224400,0.0669640806777762,28.06308739252464,12.212950223797066,65.7479576092359,95.65204152902204,1022.7589283475718,32714.342889428943,24814.40619410901,15848.423634238883,8055.822727237006,997807961.4454316,0.31955696828742
74,2014-05-13 00:00:00+07:00,336.4022827148437,329.56483794421683,339.1372606230945,325.4623710818407,174705700,0.029289073301538,29.0216583123632,13.589480110430712,68.7010021590747,95.65217570982732,1023.1727957949278,32727.583304112766,24814.169158750818,15843.234017800589,8040.172269518804,984835182.5120636,0.3287834509453358
75,2014-05-14 00:00:00+07:00,337.769775390625,336.4022864214322,341.87224229820345,330.93233054466094,94556500,0.0040650517135176,30.00853930218963,14.622033749845173,69.11070968922232,92.10526154412253,1023.5922813404948,32741.003417722164,24815.179295413905,15838.120222732912,8025.716966833159,971919162.1838404,0.3299846838902324
76,2014-05-16 00:00:00+07:00,340.50469970703125,336.4022334455008,340.50469970703125,333.66725593781376,71091900,0.0080970072388606,30.92444038455701,15.482319051504362,69.95770614062664,96.96958094524771,1024.4479568342172,32768.37794685902,24821.03019905858,15828.10339793568,8000.529099058273,946283654.7238332,0.3323787191291494
77,2014-05-19 00:00:00+07:00,348.7095947265625,348.7095947265625,350.0770833333333,339.1371744791667,133225700,0.0240962754011639,32.129291103356515,16.6338324942559,72.40257010127814,97.43589565928116,1025.7726689860997,32810.757514639445,24839.717308776715,15813.542453683598,7972.568913257204,908420191.7036842,0.33994822173536376
78,2014-05-20 00:00:00+07:00,355.5471496582031,355.5471496582031,361.0171058067908,343.2397483238807,134339100,0.0196081640283005,33.605586241495885,17.891442437089438,74.28097250237774,90.90910828840968,1026.2250761876935,32825.230648794306,24848.678327404366,15808.7959182775,7966.00522138525,895982574.256602,0.34646117884686595
79,2014-05-21 00:00:00+07:00,351.44464111328125,351.44464111328125,355.54710774106275,343.23970785771826,49055000,-0.011538578072882,34.97584309160074,18.34579619268453,71.15173283745422,84.09087064360001,1026.6828391764195,32839.87509087208,24859.04246799892,15804.095981387976,7960.876911418635,883647665.8314221,0.34231081664440965
80,2014-05-22 00:00:00+07:00,355.5471496582031,355.5471496582031,356.91463869535005,347.3422154353215,70069000,0.0116732710219347,36.29572810120866,18.81972293170025,72.40371061262096,90.90910828840968,1027.145920479265,32854.6896421581,24870.83200912403,15799.43846832159,7957.218301482044,871422030.7733953,0.3461505737104084
81,2014-05-23 00:00:00+07:00,356.9146423339844,356.9146423339844,359.6496204361605,352.8121751807202,50263500,0.0038461640800548,37.62514123237848,19.085558700530328,72.82703579368308,93.18183726360084,1027.614282623219,32869.6731039377,24884.069229343368,15794.819204384905,7955.063709700157,859312233.4277729,0.3473235516179073
82,2014-05-26 00:00:00+07:00,356.9146423339844,356.9146423339844,361.01710948724855,355.5471532828963,48763300,0.0,38.91529868941221,19.076313471964056,72.82703579368308,93.18183156385204,1029.0506793716158,32915.62496509134,24932.6897502033,15781.149160418703,7957.967224529569,823743511.1178412,0.3468387412677599
83,2014-05-28 00:00:00+07:00,356.3373107910156,356.3373107910156,360.4807678932367,350.81270132138746,62224800,-0.0016175619447647,39.43567719032157,18.805626983365016,72.28411568353803,92.22232511166015,1030.0339944042123,32947.08211522614,24972.750266581446,15772.150507376764,7968.052157475229,800730564.4695108,0.34594713643128516
84,2014-05-30 00:00:00+07:00,338.3822937011719,338.38229370117193,357.7184247698103,338.38229370117193,71200700,-0.0503876988070272,38.42849626584316,16.94762206032385,57.84197348065515,62.38166430464673,1031.037533448968,32979.18613818329,25019.136184864303,15763.204658211183,7984.976798032112,778338512.9568224,0.3281959024025389
85,2014-06-02 00:00:00+07:00,350.8127136230469,350.8127136230469,353.5750184547244,327.33312255378786,68639500,0.0367348414892312,36.48342501031868,16.289927536001585,63.30770485534392,82.64620542599448,1032.5801062611988,33028.534081654274,25100.96506572396,15749.81183459586,8023.788777820428,746029490.1090125,0.3397438237438851
86,2014-06-03 00:00:00+07:00,352.1937561035156,352.1937561035156,356.3372120576746,343.9068441951976,82437100,0.0039366945006238,34.86045095982882,15.699111811115586,63.86818941933141,83.86946481653746,1033.104084438589,33045.29644369535,25131.597141181257,15745.337781319156,8040.443381969399,735627154.3864062,0.34090829898800107
87,2014-06-04 00:00:00+07:00,353.5749206542969,353.5749206542969,354.9560726881027,349.43146455287933,33781100,0.0039216043068501,33.353758433538914,15.167441021539616,64.45299944341895,79.06836284915624,1033.632893780951,33062.21333165401,25163.94423849668,15740.85188085093,8059.013821769273,725419428.5192165,0.34207011288209543
88,2014-06-05 00:00:00+07:00,353.5749206542969,357.7183767557144,357.7183767557144,350.8126165866852,52292500,0.0,32.18331610893068,14.578033290207884,64.45299944341895,77.90585524316654,1034.1664968152725,33079.283546815604,25198.028636233903,15736.349958497744,8079.534415344733,715412876.8526947,0.3418936135942664
